network_name	network_size	num_params	batch_size	latent_features	learning_rate	weight_decay	patience	training_runs	training_time	train_loss	eval_loss	test_loss
DENSE_l69_lr0.05_e100_wd1e-08_p10	medium	172172574	500	69	0.05	1e-08	10	35	[65.03369307518005, 9.140653371810913, 8.891371250152588, 8.94963812828064, 8.89381217956543, 8.880482912063599, 8.880678653717041, 9.074281930923462, 9.073196411132812, 9.141501903533936, 9.082569122314453, 9.071490049362183, 9.071928024291992, 9.068519592285156, 9.072292566299438, 9.173883199691772, 9.085570812225342, 9.074708938598633, 9.072473287582397, 9.074686527252197, 9.071995258331299, 9.0727379322052, 9.135898351669312, 9.083245992660522, 9.073031187057495, 9.07058572769165, 9.072519063949585, 9.071252822875977, 9.073819875717163, 9.138841152191162, 9.085496187210083, 9.073103904724121, 9.072317361831665, 9.071735143661499, 9.071127653121948]	[21.46757170006081, 1.7544825032905296, 0.9271965269689206, 0.6859985148465192, 0.5549969308906131, 0.46902750046164904, 0.4083767158013803, 0.3679857839036871, 0.3379854140458284, 0.3145896902790776, 0.29373387274918733, 0.2801929999280859, 0.26962587237358093, 0.26097835931513047, 0.25566487786946474, 0.2475607897396441, 0.24157781291891028, 0.2379318823417028, 0.23359578351179758, 0.22894568410184649, 0.2255356791946623, 0.2221965745643333, 0.22055129762049075, 0.217163128985299, 0.21545881695217556, 0.2121392963109193, 0.2101457781261868, 0.20804456152297832, 0.20793839737221045, 0.20531783832444084, 0.2032758190676018, 0.20233893008143813, 0.20067166619830662, 0.19921985213403348, 0.19829590066715522]	[2.3541100025177, 0.696929931640625, 0.6626338958740234, 0.654662549495697, 0.6361412405967712, 0.5986776351928711, 0.5970752239227295, 0.5798361897468567, 0.5696095824241638, 0.5806431770324707, 0.5553139448165894, 0.5747818946838379, 0.5590239763259888, 0.5460319519042969, 0.5271954536437988, 0.5432304739952087, 0.5428018569946289, 0.5324265360832214, 0.5316582918167114, 0.526953399181366, 0.5313746929168701, 0.5290566682815552, 0.5512484312057495, 0.5217568874359131, 0.5114014148712158, 0.5489054322242737, 0.5297814011573792, 0.5467205047607422, 0.5317897200584412, 0.5480630397796631, 0.5194011926651001, 0.519182562828064, 0.5217799544334412, 0.5275847315788269, 0.5182676911354065]	[0.3287476599216461, 0.26818332076072693, 0.26421287655830383, 0.27367132902145386, 0.26539552211761475, 0.31039342284202576, 0.2702747881412506, 0.3005199432373047, 0.2771461308002472, 0.29807397723197937, 0.28636541962623596, 0.2592572569847107, 0.27969735860824585, 0.26637619733810425, 0.25533896684646606, 0.2896890640258789, 0.28301990032196045, 0.2697017788887024, 0.27375900745391846, 0.28247588872909546, 0.2818712592124939, 0.2644304931163788, 0.28782355785369873, 0.2882092595100403, 0.27075624465942383, 0.27590301632881165, 0.2757609784603119, 0.26217806339263916, 0.27860671281814575, 0.24721451103687286, 0.2920663356781006, 0.2798248529434204, 0.2747606635093689, 0.25209546089172363, 0.26311296224594116, 0.27826252579689026, 0.27805477380752563, 0.2838357388973236, 0.2708238661289215, 0.2850372791290283, 0.2785404920578003, 0.2799711227416992, 0.27126771211624146, 0.2757728099822998, 0.3021601736545563, 0.29793989658355713, 0.2677493691444397, 0.3268382251262665, 0.2761343717575073, 0.28181594610214233, 0.2800932228565216, 0.28260257840156555, 0.24840843677520752, 0.2694033086299896, 0.2605315148830414, 0.27997902035713196, 0.2836568355560303, 0.29835209250450134, 0.2610137462615967, 0.32382383942604065, 0.27551019191741943, 0.25484201312065125, 0.25362053513526917, 0.28156760334968567, 0.31713753938674927, 0.284688264131546, 0.2843562662601471, 0.2806202173233032, 0.28471294045448303, 0.2909667491912842, 0.2608485817909241, 0.2607623338699341, 0.2784532904624939, 0.2808385193347931, 0.297149121761322, 0.3204178512096405, 0.2694450914859772, 0.2588096261024475, 0.26249390840530396, 0.2951790690422058, 0.29605942964553833, 0.280914306640625, 0.2636604607105255, 0.3081941306591034, 0.2530881464481354, 0.2784530222415924, 0.27123552560806274, 0.2871369421482086, 0.28624600172042847, 0.2858518064022064, 0.23947712779045105, 0.2856827676296234, 0.28869113326072693, 0.2928708791732788, 0.2787643074989319, 0.25504669547080994, 0.27685752511024475, 0.26813387870788574, 0.2719903290271759, 0.30023059248924255, 0.27941855788230896, 0.2826080620288849, 0.27854683995246887, 0.2923479378223419, 0.2841849625110626, 0.28012436628341675, 0.2871539890766144, 0.27863383293151855, 0.2945781946182251, 0.2892935276031494, 0.26843610405921936, 0.2766571342945099, 0.2780059278011322, 0.2655352056026459, 0.2724386751651764, 0.25460612773895264, 0.2850996255874634, 0.28353166580200195, 0.2671167552471161, 0.28311794996261597, 0.2458808720111847, 0.24472489953041077, 0.2648989260196686, 0.25361713767051697, 0.28249338269233704, 0.295121967792511, 0.26951706409454346, 0.2778514623641968, 0.2668600082397461, 0.25598692893981934, 0.2711433470249176, 0.26132339239120483, 0.27642861008644104, 0.30292797088623047]
DENSE_l69_lr0.05_e100_wd5e-08_p10	medium	172172574	500	69	0.05	5e-08	10	55	[9.555939435958862, 8.957846879959106, 8.880860090255737, 8.963208198547363, 8.886651039123535, 8.966344118118286, 8.888301610946655, 8.884132623672485, 8.942514181137085, 8.8805570602417, 8.87577199935913, 8.878414392471313, 8.953964948654175, 8.87874150276184, 8.875048875808716, 8.895255327224731, 8.93911075592041, 8.89437484741211, 8.877701997756958, 8.878808498382568, 8.879657983779907, 8.88135313987732, 8.890415906906128, 8.877171754837036, 8.874842405319214, 8.87621784210205, 8.878358840942383, 8.87964415550232, 8.952313423156738, 8.874357223510742, 8.877510070800781, 8.87706184387207, 8.875491380691528, 8.876114130020142, 8.941641092300415, 8.892215967178345, 8.87548279762268, 8.87352728843689, 8.874143600463867, 8.877057790756226, 8.878366470336914, 8.950666427612305, 8.874147415161133, 8.873702049255371, 8.875298976898193, 8.879051923751831, 8.87669849395752, 8.884214401245117, 8.935337781906128, 8.87467074394226, 8.874969959259033, 8.874647855758667, 8.874234914779663, 8.875186443328857, 8.876697540283203]	[26.337502108679878, 1.8624571694268122, 0.9315885768996345, 0.7064266050303424, 0.5688809112266258, 0.4966984137340828, 0.4322978103602374, 0.3871505150088557, 0.3577805029021369, 0.3330741281862612, 0.3109814292854733, 0.29655239206773265, 0.2854743754422223, 0.2695343108088882, 0.2612583604123857, 0.25343419004369666, 0.24775113662083945, 0.23977350526385838, 0.23598398544170238, 0.23323120563118546, 0.22888477036246546, 0.22496458446538006, 0.2224424790453028, 0.2212303435360944, 0.21910815272066328, 0.21331264740890926, 0.21083123981952667, 0.20819226183273173, 0.2067905725152404, 0.20576149445992928, 0.20361072045785408, 0.20003066460291544, 0.1991537853523537, 0.19857507944107056, 0.19650908697534492, 0.1948106333061501, 0.19615146352185142, 0.19360851358484338, 0.19170446307570846, 0.1895034020697629, 0.18931567613725309, 0.18773874640464783, 0.18658767916538097, 0.18539646212701444, 0.18438772139725862, 0.18419625251381486, 0.1824183613061905, 0.18220385798701533, 0.18071669395323153, 0.17986266866878228, 0.18003903218993433, 0.17864998016092512, 0.17847304598048883, 0.17889588077863058, 0.17634411211367007]	[9.27548599243164, 0.8466300368309021, 0.6495926380157471, 0.5826242566108704, 0.5957355499267578, 0.569504976272583, 0.5922972559928894, 0.5900299549102783, 0.5867630839347839, 0.5581323504447937, 0.5653796792030334, 0.5760924816131592, 0.5444386601448059, 0.5351875424385071, 0.532364010810852, 0.5669521689414978, 0.5181758403778076, 0.5365933775901794, 0.5342519879341125, 1.0604450702667236, 0.521204948425293, 0.5262190699577332, 0.5021783709526062, 0.5211696624755859, 0.5094318985939026, 0.5194166302680969, 0.48812779784202576, 0.49949321150779724, 0.498292475938797, 0.5070943832397461, 0.49606192111968994, 0.49328920245170593, 0.5054898858070374, 0.4979250133037567, 0.5010892748832703, 0.5171141028404236, 0.4875354766845703, 0.5236546993255615, 0.5022066235542297, 0.48619237542152405, 0.5145189166069031, 0.5087676644325256, 0.48733067512512207, 0.49273166060447693, 0.48453399538993835, 0.5027120113372803, 0.501031756401062, 0.509921669960022, 0.5074938535690308, 0.5088733434677124, 0.49427735805511475, 0.4862987697124481, 0.5118956565856934, 0.49332866072654724, 0.5099983215332031]	[0.2767091989517212, 0.28269845247268677, 0.27563560009002686, 0.2725876271724701, 0.2546403706073761, 0.29498836398124695, 0.2758849859237671, 0.2807970941066742, 0.2736342251300812, 0.27599409222602844, 0.26211196184158325, 0.30651339888572693, 0.269242525100708, 0.2932714521884918, 0.27489346265792847, 0.2821367383003235, 0.2752543091773987, 0.2759407162666321, 0.27882733941078186, 0.3075937330722809, 0.2661080062389374, 0.2690524458885193, 0.30885252356529236, 0.2726651430130005, 0.28182071447372437, 0.2886331379413605, 0.28735488653182983, 0.29488876461982727, 0.30193808674812317, 0.2749957740306854, 0.2478821724653244, 0.2744424343109131, 0.24949237704277039, 0.289004921913147, 0.2870495617389679, 0.31171339750289917, 0.27895674109458923, 0.26471829414367676, 0.28787097334861755, 0.25586265325546265, 0.2776353359222412, 0.27988436818122864, 0.2910548150539398, 0.30000466108322144, 0.26277562975883484, 0.2733461558818817, 0.27583763003349304, 0.24835319817066193, 0.2991732358932495, 0.30330848693847656, 0.3003278374671936, 0.2932867705821991, 0.2927834391593933, 0.281433641910553, 0.29147735238075256, 0.28304311633110046, 0.31810811161994934, 0.27387547492980957, 0.2831002175807953, 0.27432385087013245, 0.2692468762397766, 0.26193735003471375, 0.2815288007259369, 0.2668399214744568, 0.28602951765060425, 0.2689484655857086, 0.2733241021633148, 0.2878042757511139, 0.2763265371322632, 0.27625003457069397, 0.25041621923446655, 0.2627111077308655, 0.3191849887371063, 0.2757759392261505, 0.2723604738712311, 0.27627965807914734, 0.31925085186958313, 0.29065123200416565, 0.2943859100341797, 0.2799161970615387, 0.2790359556674957, 0.257802277803421, 0.2780558168888092, 0.2775561809539795, 0.2587714195251465, 0.28412342071533203, 0.30252280831336975, 0.30408984422683716, 0.26816943287849426, 0.274031400680542, 0.28013256192207336, 0.2793320417404175, 0.26918891072273254, 0.3031548261642456, 0.27330607175827026, 0.25984987616539, 0.30377715826034546, 0.2989974617958069, 0.3199448585510254, 0.28064897656440735, 0.24514128267765045, 0.2682556211948395, 0.26039519906044006, 0.2609916925430298, 0.2735443711280823, 0.29972633719444275, 0.27305838465690613, 0.2754453122615814, 0.2711687684059143, 0.29609543085098267, 0.27781373262405396, 0.3016059398651123, 0.28001299500465393, 0.32184115052223206, 0.24828694760799408, 0.26235413551330566, 0.2930316925048828, 0.30796128511428833, 0.2527957260608673, 0.3179283142089844, 0.27457407116889954, 0.2945054769515991, 0.2725619673728943, 0.25281620025634766, 0.2823774516582489, 0.2786028981208801, 0.25066420435905457, 0.30612432956695557, 0.2682349979877472, 0.2907591164112091, 0.2794936001300812, 0.3139006495475769, 0.2594723105430603, 0.23969782888889313]
DENSE_l69_lr0.05_e100_wd1e-07_p10	medium	172172574	500	69	0.05	1e-07	10	54	[9.556243181228638, 8.959517002105713, 8.881619930267334, 8.954563617706299, 8.881643772125244, 8.88281798362732, 8.953318357467651, 8.885423183441162, 8.881655216217041, 8.958997964859009, 8.883771896362305, 8.88526177406311, 8.943657875061035, 8.891053438186646, 8.877365589141846, 8.875175952911377, 8.881252527236938, 8.950573205947876, 8.876351118087769, 8.875691175460815, 8.876316547393799, 8.883651733398438, 8.951568126678467, 8.877085208892822, 8.877195835113525, 8.877710580825806, 8.878580331802368, 8.881200790405273, 8.976357698440552, 8.876615524291992, 8.880025386810303, 8.877880096435547, 8.8777015209198, 8.87372875213623, 8.881149291992188, 8.942527294158936, 8.88345742225647, 8.871288776397705, 8.877365589141846, 8.876721382141113, 8.880776405334473, 8.946424961090088, 8.879908800125122, 8.882292747497559, 8.880104780197144, 8.87546443939209, 8.877097129821777, 8.9590003490448, 8.908130168914795, 8.896304368972778, 8.886590957641602, 8.8899667263031, 8.889095783233643, 8.896574258804321]	[22.721017484311705, 1.9257079318717674, 0.9729593285807857, 0.7173711591296725, 0.54482736631676, 0.46240323119693333, 0.4192495610978868, 0.3720749153031243, 0.3351600225324984, 0.31285296104572435, 0.2974489154639067, 0.2783636693601255, 0.26764049574180887, 0.26433771076025786, 0.25053187984007375, 0.24201438713956763, 0.23776938849025303, 0.23175877222308405, 0.22838274582668586, 0.22658629549874199, 0.22169606829131092, 0.22249830817734753, 0.21736982575169317, 0.2117235710223516, 0.21124525037076738, 0.2095176285063779, 0.20480287350990153, 0.20133895068256943, 0.1993556375856753, 0.19880125919977823, 0.19617808748174598, 0.1947404819506186, 0.19246833247167092, 0.19215351398344394, 0.19198543826738992, 0.19034426797319343, 0.18815866112709045, 0.18759362013251693, 0.18692590792973837, 0.18512803868011193, 0.18387847862861775, 0.18285594715012443, 0.18168560056774705, 0.18268559762725123, 0.18099576014059562, 0.18095005220837063, 0.17858769717039885, 0.17826590328304856, 0.17747527968000482, 0.17676585140051665, 0.1758674614959293, 0.17514526181750828, 0.1740671385217596, 0.1744516392548879]	[11.331379890441895, 0.8460497260093689, 0.6666688323020935, 0.645227313041687, 0.5997698307037354, 0.5845950245857239, 0.5881124138832092, 0.615613579750061, 0.581783652305603, 0.6363869309425354, 0.5838958024978638, 0.596068263053894, 0.6528005003929138, 0.5857843160629272, 0.5736734867095947, 0.5583633780479431, 0.5705060362815857, 0.5878798365592957, 0.5735555291175842, 28689.451171875, 0.6114904880523682, 0.5938889384269714, 0.5461302995681763, 0.5259234309196472, 0.5606024265289307, 0.5886387228965759, 0.5468012690544128, 0.537143886089325, 0.5437787175178528, 0.5624213814735413, 0.5159265398979187, 6.7796950340271, 0.5277049541473389, 0.49761316180229187, 0.5104306936264038, 0.4909897446632385, 0.5036051869392395, 0.5192930698394775, 0.5318396091461182, 0.5041143894195557, 0.5148616433143616, 0.5033382177352905, 0.49452120065689087, 0.479714572429657, 0.5259541273117065, 0.5133894085884094, 0.4960516393184662, 0.4963254928588867, 0.48790857195854187, 0.49635353684425354, 0.49776211380958557, 0.491923451423645, 0.49157628417015076, 0.5000482201576233]	[0.2975119948387146, 0.2791597247123718, 0.30219364166259766, 0.34428369998931885, 0.3104690909385681, 0.29920753836631775, 0.3021574020385742, 0.3390125036239624, 0.3125370740890503, 0.288844496011734, 0.29290732741355896, 0.28291139006614685, 0.3013918399810791, 0.29499125480651855, 0.3200642764568329, 0.3100557327270508, 0.3238275349140167, 0.2940450608730316, 0.29018592834472656, 0.2988036572933197, 0.29205161333084106, 0.3089793026447296, 0.30955222249031067, 0.3010347783565521, 0.26849040389060974, 0.2835541367530823, 0.29932284355163574, 0.31152188777923584, 0.3309091627597809, 0.31145167350769043, 0.31854695081710815, 0.3030598759651184, 0.30726829171180725, 0.322457492351532, 0.30896010994911194, 0.3124154210090637, 0.2867352068424225, 0.3400556147098541, 0.31018343567848206, 0.3172213137149811, 0.32097893953323364, 0.2992836833000183, 0.3224181830883026, 0.28625914454460144, 0.29782813787460327, 0.31458231806755066, 0.3214936852455139, 0.3123040497303009, 0.26027801632881165, 0.3266315460205078, 0.3205633759498596, 0.2925970256328583, 0.3092249929904938, 0.2956411838531494, 0.30605989694595337, 0.29933467507362366, 0.3291553854942322, 0.30412760376930237, 0.29534658789634705, 0.31265243887901306, 0.3304610848426819, 0.29345816373825073, 0.30370914936065674, 0.31320446729660034, 0.2983762323856354, 0.29908815026283264, 0.2993745505809784, 0.3076944053173065, 0.2936631739139557, 0.32058194279670715, 0.3117534816265106, 0.31086981296539307, 0.3128489553928375, 0.3151950538158417, 0.32400423288345337, 0.31585031747817993, 0.3002702295780182, 0.3036283552646637, 0.28099778294563293, 0.33698540925979614, 0.31277933716773987, 0.2862526774406433, 0.3182416558265686, 0.3009275496006012, 0.29749947786331177, 0.3190879225730896, 0.2713979184627533, 0.29156583547592163, 0.29182443022727966, 0.28964653611183167, 0.28888842463493347, 0.3069446086883545, 0.31873393058776855, 0.3024938404560089, 0.30304768681526184, 0.33027249574661255, 0.29841724038124084, 0.371904581785202, 0.29703599214553833, 0.3401961624622345, 0.3417152762413025, 0.32533445954322815, 0.29984575510025024, 0.3036935329437256, 0.2812553346157074, 0.29653581976890564, 0.3189774453639984, 0.2853473126888275, 0.3109852373600006, 0.30546098947525024, 0.2973373830318451, 0.316131591796875, 0.28990843892097473, 0.31966766715049744, 0.3047920763492584, 0.30001887679100037, 0.32380974292755127, 0.2959216833114624, 0.3349270522594452, 0.2965831458568573, 0.2976560592651367, 0.30683162808418274, 0.28764739632606506, 0.30301037430763245, 0.2900601923465729, 0.3252151906490326, 0.2698081433773041, 0.2979304790496826, 0.33288678526878357, 0.3331416845321655, 0.30501341819763184, 0.2785719335079193, 0.3215705454349518, 0.312051385641098]
DENSE_l69_lr0.05_e100_wd5e-07_p10	medium	172172574	500	69	0.05	5e-07	10	61	[9.549666404724121, 8.94334864616394, 8.870286226272583, 8.947224378585815, 8.87597370147705, 8.969719648361206, 8.873117923736572, 8.87222146987915, 8.93849802017212, 8.875187158584595, 8.876112461090088, 8.88757061958313, 9.148614645004272, 8.874809503555298, 8.87364387512207, 8.871420621871948, 8.947706699371338, 8.869536399841309, 8.87254524230957, 8.871069431304932, 8.870422124862671, 8.939217329025269, 8.951289415359497, 8.871551036834717, 8.86742877960205, 8.872028589248657, 8.870519161224365, 8.8758385181427, 8.926869869232178, 8.86645770072937, 8.867985486984253, 8.870505332946777, 8.86738395690918, 8.869817972183228, 8.939054727554321, 8.879994630813599, 8.86440372467041, 8.866708517074585, 8.862332582473755, 8.86608362197876, 8.868563890457153, 8.933777332305908, 8.874445915222168, 8.86957573890686, 8.868311643600464, 8.870195865631104, 8.869511127471924, 8.882424592971802, 8.944035530090332, 8.872523546218872, 8.870194911956787, 8.87063717842102, 8.869023323059082, 8.867123365402222, 8.941051006317139, 8.878585577011108, 8.868633031845093, 8.875296592712402, 8.867674350738525, 8.870057582855225, 8.876788854598999]	[22.286773769943803, 1.8811194322727345, 0.931924596980766, 0.6913437821246959, 0.5519832792105498, 0.4450861116250356, 0.3902486264705658, 0.34777497141449537, 0.32181024661770574, 0.2983557670204728, 0.2831942461155079, 0.26903133701395104, 0.25711842212412095, 0.24914556245009103, 0.24034043429074464, 0.23475646089624475, 0.22827955473352363, 0.2225205335352156, 0.22020240238419286, 0.21760831000628295, 0.21430308785703447, 0.21134127731676455, 0.2072169256431085, 0.20833926123601418, 0.20469996664259169, 0.2017917748954561, 0.20161283126583807, 0.1992960097613158, 0.19789814949035645, 0.19655590421623653, 0.19663926020816522, 0.1924675029736978, 0.19279690362789012, 0.19225492687137039, 0.1909125414159563, 0.19011879905506415, 0.18959079958774425, 0.18995281722810534, 0.18791433065025895, 0.18551397654745314, 0.1842154457613274, 0.1855840688502347, 0.1833306688953329, 0.1829336572576452, 0.18341497635399853, 0.18286803861459097, 0.18224506356098033, 0.1806351426574919, 0.179219005284486, 0.180217362664364, 0.1789777554847576, 0.17804372641775343, 0.17696736090713078, 0.17683803096965509, 0.17806188155103614, 0.17666317136199386, 0.1753039624955919, 0.17575277277716883, 0.1756909649681162, 0.17462282986552627, 0.17399618747057738]	[10.656785011291504, 0.7779173851013184, 0.6527679562568665, 1047.6605224609375, 0.6588117480278015, 0.6783047318458557, 0.6464903354644775, 0.6453970074653625, 0.6656479835510254, 0.634218692779541, 0.5986552238464355, 0.5958887338638306, 0.6025494337081909, 0.6225246787071228, 0.6198021173477173, 0.6022883653640747, 0.568179190158844, 0.6481732726097107, 0.6252307295799255, 0.598994255065918, 0.5947223901748657, 0.5698660016059875, 0.5488250851631165, 0.5908085703849792, 0.5987911820411682, 0.6005880832672119, 0.5519391894340515, 0.5735349655151367, 113053.8203125, 0.5548245906829834, 0.5861976146697998, 0.5443071722984314, 0.5746654868125916, 0.5609754323959351, 0.5288042426109314, 0.5218355059623718, 0.5284419059753418, 0.5564244389533997, 0.5402213335037231, 0.5279589295387268, 0.5489316582679749, 0.5114741325378418, 0.5142195224761963, 0.5585195422172546, 0.515967845916748, 0.5307185053825378, 0.5063558220863342, 0.5193405747413635, 0.5114443302154541, 0.5178197026252747, 0.4886813461780548, 0.5076796412467957, 0.523213267326355, 0.5113365650177002, 0.5039693117141724, 1.7649837732315063, 0.5050175786018372, 0.5250266790390015, 0.5094170570373535, 0.49105915427207947, 0.5226046442985535]	[0.34163951873779297, 0.32222867012023926, 0.3535279333591461, 0.3802552819252014, 0.3340006172657013, 0.34131717681884766, 0.30782896280288696, 0.3520577847957611, 0.33452484011650085, 0.3668174743652344, 0.3566170036792755, 0.35822606086730957, 0.35029011964797974, 0.34654515981674194, 0.34291139245033264, 0.2801440954208374, 0.29896020889282227, 0.3385925590991974, 0.32336822152137756, 0.3369985818862915, 0.3475683629512787, 0.32385164499282837, 0.3179086744785309, 0.34658801555633545, 0.3339516222476959, 0.32991594076156616, 0.3324051797389984, 0.36801037192344666, 0.3559377193450928, 0.36632612347602844, 0.3174763321876526, 0.3337712287902832, 0.33534133434295654, 0.3247186243534088, 0.31009483337402344, 0.33078932762145996, 0.3671696186065674, 0.3387502133846283, 0.36589619517326355, 0.324063777923584, 0.30903181433677673, 0.32519176602363586, 0.30482420325279236, 0.35597819089889526, 0.32432493567466736, 0.35335955023765564, 0.3336943984031677, 0.3675345480442047, 0.34548062086105347, 0.3083069920539856, 0.3374134302139282, 0.33678364753723145, 0.32581424713134766, 0.31565994024276733, 0.3456341624259949, 0.3123447000980377, 0.3349546492099762, 0.35181325674057007, 0.35541704297065735, 0.3390752077102661, 0.3401355743408203, 0.3381497263908386, 0.3164948523044586, 0.34789982438087463, 0.341095894575119, 0.3313083350658417, 0.31644225120544434, 0.3537094295024872, 0.3481258451938629, 0.33973759412765503, 0.30433329939842224, 0.33808767795562744, 0.309795081615448, 0.30610281229019165, 0.37405937910079956, 0.29678478837013245, 0.30417051911354065, 0.32961857318878174, 0.3286503851413727, 0.29278072714805603, 0.31308919191360474, 0.3068137466907501, 0.3630623519420624, 0.32289576530456543, 0.31499937176704407, 0.3386162519454956, 0.36192411184310913, 0.34362685680389404, 0.3425774872303009, 0.35232481360435486, 0.3298255205154419, 0.3225559890270233, 0.33708125352859497, 0.3473873436450958, 0.3608728051185608, 0.3610230088233948, 0.3151383697986603, 0.3324642479419708, 0.3273158073425293, 0.35220786929130554, 0.3272230327129364, 0.3404878079891205, 0.33748283982276917, 0.3494572043418884, 0.335724800825119, 0.35875630378723145, 0.35310161113739014, 0.36922314763069153, 0.3342697322368622, 0.31584805250167847, 0.3266220688819885, 0.3354658782482147, 0.3389791250228882, 0.35226890444755554, 0.30184149742126465, 0.342570424079895, 0.33843910694122314, 0.3210255801677704, 0.3423689305782318, 0.34179604053497314, 0.33684176206588745, 0.3282603323459625, 0.35944685339927673, 0.33018729090690613, 0.33810871839523315, 0.36432069540023804, 0.3194548189640045, 0.3727233409881592, 0.3229244649410248, 0.3388293385505676, 0.3229140043258667, 0.3629661798477173, 0.302467405796051, 0.2702037990093231]
DENSE_l69_lr0.05_e100_wd1e-06_p10	medium	172172574	500	69	0.05	1e-06	10	21	[9.554531335830688, 8.941888809204102, 8.865929126739502, 8.947840452194214, 8.879072189331055, 8.93857479095459, 8.908844470977783, 8.872761011123657, 8.926258563995361, 8.88483715057373, 8.872204303741455, 8.866111755371094, 8.941421747207642, 8.864475727081299, 8.864424467086792, 8.863382577896118, 8.867511987686157, 8.91503119468689, 8.866140127182007, 8.861781597137451, 8.862149715423584]	[22.360456272407813, 1.812910415508129, 0.9036763420811406, 0.6154711069884123, 0.47858666049109566, 0.4015057992052149, 0.34652543288690074, 0.3141403419000131, 0.29081305309578226, 0.2711672904314818, 0.25648660957813263, 0.2461023700458032, 0.24026616635145964, 0.2330744763215383, 0.22934385747821243, 0.22481133540471396, 0.22173594545435021, 0.21921017434861925, 0.21699069605933297, 0.21477100363484136, 0.2115827081380067]	[4.674953937530518, 0.6704851984977722, 0.9173789620399475, 0.6148707866668701, 0.6853476166725159, 0.6804908514022827, 0.5997629165649414, 0.5578793883323669, 0.5888354778289795, 0.5480145812034607, 0.5212868452072144, 0.6264419555664062, 0.5543754696846008, 0.5975719690322876, 0.5705808997154236, 0.5423453450202942, 0.5506201982498169, 0.539699375629425, 0.5660893321037292, 0.5335206389427185, 0.5223701596260071]	[0.28139325976371765, 0.30062663555145264, 0.30669838190078735, 0.35102578997612, 0.31563082337379456, 0.3182555139064789, 0.3104185461997986, 0.3291730284690857, 0.3081305921077728, 0.34420710802078247, 0.3316962718963623, 0.3275361657142639, 0.3536921441555023, 0.32063549757003784, 0.29103392362594604, 0.3141880929470062, 0.30227130651474, 0.2932155430316925, 0.3067916929721832, 0.31136032938957214, 0.3466630280017853, 0.31427517533302307, 0.3218831419944763, 0.3000818192958832, 0.3323661684989929, 0.3150680363178253, 0.2672506272792816, 0.2834456264972687, 0.3269787132740021, 0.31375542283058167, 0.3239278793334961, 0.31090205907821655, 0.32527956366539, 0.3291826844215393, 0.2974870204925537, 0.30996355414390564, 0.2844150960445404, 0.317801296710968, 0.3331097960472107, 0.31190168857574463, 0.3671295940876007, 0.2990441918373108, 0.2980974614620209, 0.3114745020866394, 0.3375326693058014, 0.31868234276771545, 0.3323567807674408, 0.30583271384239197, 0.3327127695083618, 0.2985716760158539, 0.3209243416786194, 0.32803472876548767, 0.3097808361053467, 0.3246888518333435, 0.31837812066078186, 0.3196703791618347, 0.3159656524658203, 0.3019278943538666, 0.317251056432724, 0.30639660358428955, 0.29515540599823, 0.33102986216545105, 0.30790847539901733, 0.28909265995025635, 0.2979079484939575, 0.3071947991847992, 0.2951948940753937, 0.3185160756111145, 0.28201183676719666, 0.32005631923675537, 0.2970789968967438, 0.30404624342918396, 0.3040097653865814, 0.3750879764556885, 0.30761098861694336, 0.30317360162734985, 0.3377082347869873, 0.28591087460517883, 0.32120758295059204, 0.3300659656524658, 0.3255617916584015, 0.3313237428665161, 0.3441063463687897, 0.2838387191295624, 0.31697967648506165, 0.3248285949230194, 0.3447270393371582, 0.3174821436405182, 0.349963515996933, 0.35429054498672485, 0.3189697563648224, 0.35410618782043457, 0.30478405952453613, 0.29376882314682007, 0.31019771099090576, 0.29953286051750183, 0.305667519569397, 0.3477519750595093, 0.3247711956501007, 0.32149598002433777, 0.3081715703010559, 0.31116771697998047, 0.31402134895324707, 0.30017954111099243, 0.28913912177085876, 0.2925407588481903, 0.28379887342453003, 0.3011225759983063, 0.33120593428611755, 0.3298172652721405, 0.314116895198822, 0.2849881052970886, 0.3216937184333801, 0.2894909381866455, 0.31498926877975464, 0.3104468882083893, 0.2876880466938019, 0.32506081461906433, 0.3043157160282135, 0.2984964847564697, 0.27900269627571106, 0.2864649295806885, 0.3124896287918091, 0.3259325623512268, 0.31419312953948975, 0.30382639169692993, 0.32355359196662903, 0.2945980131626129, 0.2978532016277313, 0.330085813999176, 0.33152756094932556, 0.2994981110095978, 0.2858528196811676, 0.3336888253688812]
