network_name	network_size	num_params	batch_size	latent_features	learning_rate	weight_decay	beta	patience	training_runs	training_time	train_loss	eval_loss	test_loss
ENCODER_DENSE_l1024_lr0.0001_e100_wd1e-05_p6_b0.01	XL	674551070	500	1024	0.0001	1e-05	0.01	6	21	[88.54887390136719, 16.074365854263306, 15.983500719070435, 16.085572242736816, 15.989809274673462, 16.087462186813354, 15.9982271194458, 16.04969024658203, 16.034108877182007, 15.996140718460083, 16.005432844161987, 16.092319011688232, 16.038877248764038, 16.03754234313965, 16.11414074897766, 16.006620407104492, 16.002771377563477, 16.094544410705566, 16.046852588653564, 16.037435054779053, 15.995787620544434]	[2.490169392691718, 2.462968252323292, 2.421318116011443, 2.3348085791976363, 2.169550242247405, 1.9224389305821172, 1.6275287999047174, 1.336565543104101, 1.0974073167200442, 0.9169081052144369, 0.794801272727825, 0.7172806395424737, 0.6681427160898844, 0.6316623489061991, 0.6103293454205548, 0.597399667457298, 0.5837129950523376, 0.5726767579714457, 0.5631781308739273, 0.5595242491474858, 0.5529401832156711]	[2.0363376140594482, 2.0958216190338135, 1.932314157485962, 1.9275585412979126, 1.6446529626846313, 1.4418820142745972, 1.151069164276123, 0.8929110765457153, 0.971923291683197, 0.7874127626419067, 0.6943285465240479, 0.674476683139801, 0.6838692426681519, 0.6674424409866333, 0.6564434170722961, 0.6775412559509277, 0.6691545248031616, 0.6636728644371033, 0.6788625121116638, 0.7068635821342468, 0.6626259684562683]	[0.45536065101623535, 0.4738613963127136, 0.4894874095916748, 0.5065190196037292, 0.5010236501693726, 0.5708551406860352, 0.4858635663986206, 0.4674891233444214, 0.48380357027053833, 0.451357901096344, 0.4425944685935974, 0.43940407037734985, 0.39906299114227295, 0.48370230197906494, 0.5223097801208496, 0.46452492475509644, 0.4920622706413269, 0.41753119230270386, 0.44731804728507996, 0.4813680350780487, 0.42203566431999207, 0.4551371932029724, 0.533818244934082, 0.5092352628707886, 0.5018889307975769, 0.44949039816856384, 0.4949890077114105, 0.46473392844200134, 0.5330192446708679, 0.47491416335105896, 0.4475267231464386, 0.49644097685813904, 0.44715356826782227, 0.4821278154850006, 0.4388098418712616, 0.44819894433021545, 0.4702642560005188, 0.48282986879348755, 0.4369746148586273, 0.46672961115837097, 0.44991281628608704, 0.4579354524612427, 0.4861620366573334, 0.4791043698787689, 0.4399608075618744, 0.49715283513069153, 0.4377171993255615, 0.48250994086265564, 0.4866049885749817, 0.4633936882019043, 0.4705377221107483, 0.4839816093444824, 0.45167800784111023, 0.42115792632102966, 0.4624767303466797, 0.48130422830581665, 0.5092562437057495, 0.46002572774887085, 0.4127122163772583, 0.5111682415008545, 0.4626076817512512, 0.5412734150886536, 0.45792001485824585, 0.5135212540626526, 0.4252541661262512, 0.5082846879959106, 0.4386008381843567, 0.525331974029541, 0.5005776286125183, 0.5075873732566833, 0.4786170423030853, 0.44601839780807495, 0.4961346685886383, 0.5001479387283325, 0.4567020535469055, 0.49466344714164734, 0.5232254862785339, 0.5231395363807678, 0.46676647663116455, 0.42140594124794006, 0.4648420810699463, 0.5367017388343811, 0.47797974944114685, 0.44683656096458435, 0.453453928232193, 0.5108386874198914, 0.495047390460968, 0.5416440963745117, 0.4431301951408386, 0.4600282907485962, 0.4660484194755554, 0.4274585247039795, 0.41118714213371277, 0.47303587198257446, 0.5510013103485107, 0.48902276158332825, 0.4610103368759155, 0.531201183795929, 0.5213326811790466, 0.45257845520973206, 0.4293022155761719, 0.45042940974235535, 0.490841805934906, 0.4918060302734375, 0.4057634174823761, 0.5085572004318237, 0.44961845874786377, 0.46672555804252625, 0.4805164933204651, 0.4602946639060974, 0.4809505045413971, 0.541098952293396, 0.4960436224937439, 0.48068636655807495, 0.43525853753089905, 0.5037631988525391, 0.4476623237133026, 0.5192215442657471, 0.435910701751709, 0.5208941102027893, 0.4144119620323181, 0.4727044701576233, 0.5184854865074158, 0.4370509386062622, 0.5209828615188599, 0.44545015692710876, 0.5385642647743225, 0.4778749644756317, 0.4131224751472473, 0.4739933907985687, 0.5266531109809875, 0.5336428284645081, 0.4618228077888489, 0.4826178252696991]
ENCODER_DENSE_l1024_lr0.0001_e100_wd1e-05_p6_b0.05	XL	674551070	500	1024	0.0001	1e-05	0.05	6	28	[17.025311946868896, 16.230311393737793, 16.31114649772644, 16.19906711578369, 16.206762075424194, 16.316885709762573, 16.231693744659424, 16.24298357963562, 16.316490411758423, 16.214147329330444, 16.207098484039307, 16.306336402893066, 16.262365341186523, 16.23265051841736, 16.226517915725708, 16.292057514190674, 16.212793350219727, 16.221166372299194, 16.31590175628662, 16.214181184768677, 16.225271701812744, 16.23665738105774, 16.344848155975342, 16.219138383865356, 16.2166645526886, 16.300872564315796, 16.249600648880005, 16.248581171035767]	[2.4899402459462485, 2.4629918292716697, 2.422496283495868, 2.334026407312464, 2.167984300189548, 1.9197511231457745, 1.6274007029003568, 1.3353182916288022, 1.090860437463831, 0.9138808890625283, 0.8008419186980636, 0.7228384834748728, 0.6703308599966543, 0.6366966984890126, 0.6109079674438194, 0.5982021159595914, 0.5840493683461789, 0.5719845405331364, 0.5674665614410683, 0.5595533627050894, 0.5560389359792074, 0.5522091653611925, 0.5463549141530637, 0.5393870936499702, 0.5357454021771749, 0.5348746467519689, 0.5331314758018211, 0.5294462177488539]	[2.079911231994629, 2.106536388397217, 1.935686707496643, 1.803305745124817, 1.5017746686935425, 1.475165843963623, 1.1726504564285278, 1.1872614622116089, 0.7626120448112488, 0.712319016456604, 0.6879926919937134, 0.6777146458625793, 0.6753968596458435, 0.6915526390075684, 0.6762255430221558, 0.6790671944618225, 0.6786934733390808, 0.6840982437133789, 0.6751217842102051, 0.6755899786949158, 0.6744818091392517, 0.6543980836868286, 0.655696451663971, 0.6720186471939087, 0.6948375105857849, 0.6667059659957886, 0.694977879524231, 0.7114803194999695]	[0.42610660195350647, 0.3985784351825714, 0.409029483795166, 0.40016356110572815, 0.3735923767089844, 0.4626466929912567, 0.394374281167984, 0.46546080708503723, 0.3783746063709259, 0.40707042813301086, 0.4070775806903839, 0.40535968542099, 0.3884042501449585, 0.4084790349006653, 0.4780190885066986, 0.40563225746154785, 0.4424072802066803, 0.47685229778289795, 0.5025359988212585, 0.41003042459487915, 0.43244895339012146, 0.36948099732398987, 0.39964064955711365, 0.42471829056739807, 0.3917158544063568, 0.39081671833992004, 0.41985848546028137, 0.4800768196582794, 0.3797387480735779, 0.4464939534664154, 0.4579600691795349, 0.37165454030036926, 0.43745288252830505, 0.4290359616279602, 0.43754756450653076, 0.45541173219680786, 0.389010488986969, 0.40318745374679565, 0.3961404263973236, 0.41630640625953674, 0.38045111298561096, 0.3995170593261719, 0.44388049840927124, 0.40029528737068176, 0.45105433464050293, 0.4100910723209381, 0.413403183221817, 0.3712851107120514, 0.4192058742046356, 0.4171871840953827, 0.4396807551383972, 0.41391393542289734, 0.41972440481185913, 0.3948687016963959, 0.47506019473075867, 0.41818320751190186, 0.45897236466407776, 0.48934391140937805, 0.44892361760139465, 0.40878409147262573, 0.40533357858657837, 0.41726669669151306, 0.44444364309310913, 0.38584309816360474, 0.42515480518341064, 0.4275839626789093, 0.3813786506652832, 0.37485337257385254, 0.40725773572921753, 0.399766206741333, 0.41541925072669983, 0.4097015857696533, 0.3784749507904053, 0.36404547095298767, 0.48400115966796875, 0.42696118354797363, 0.4732045829296112, 0.4482921361923218, 0.4118150472640991, 0.39923664927482605, 0.42181554436683655, 0.4650266468524933, 0.41299134492874146, 0.4082355201244354, 0.41606467962265015, 0.42211443185806274, 0.4144335389137268, 0.3413034677505493, 0.42658600211143494, 0.40593624114990234, 0.4098932445049286, 0.47503095865249634, 0.4261719584465027, 0.41439515352249146, 0.3891933560371399, 0.4719727337360382, 0.41166433691978455, 0.3801470696926117, 0.4179178476333618, 0.3963742256164551, 0.4133797585964203, 0.3526810109615326, 0.39689773321151733, 0.4028131663799286, 0.4162540137767792, 0.3814113438129425, 0.36927205324172974, 0.41304731369018555, 0.4026337265968323, 0.41253945231437683, 0.41148921847343445, 0.38059064745903015, 0.4672069847583771, 0.440374493598938, 0.43553659319877625, 0.41233769059181213, 0.37413084506988525, 0.39334896206855774, 0.41055136919021606, 0.40676161646842957, 0.4183032512664795, 0.40967947244644165, 0.42384642362594604, 0.4499303698539734, 0.4187585115432739, 0.39699527621269226, 0.39782702922821045, 0.42768457531929016, 0.44249412417411804, 0.4478485584259033, 0.4314129948616028, 0.4958931505680084, 0.4148752689361572, 0.40925851464271545]
ENCODER_DENSE_l1024_lr0.0001_e100_wd1e-05_p6_b0.1	XL	674551070	500	1024	0.0001	1e-05	0.1	6	26	[16.96165132522583, 16.26936364173889, 16.284623622894287, 16.228548049926758, 16.29413628578186, 16.203969478607178, 16.266237258911133, 16.21842670440674, 16.22130274772644, 16.28825545310974, 16.21348786354065, 16.22368884086609, 16.31047821044922, 16.239997148513794, 16.221917152404785, 16.20580244064331, 16.268760919570923, 16.237172842025757, 16.250076293945312, 16.217085599899292, 16.299895763397217, 16.197158575057983, 16.21659755706787, 16.304300546646118, 16.250797033309937, 16.22695517539978]	[2.4897560190271446, 2.4625864647052906, 2.4218563680295593, 2.335713368875009, 2.17035029552601, 1.9242611372912373, 1.628831938461021, 1.3404736430556685, 1.0957469035077978, 0.9134549145345334, 0.7950401173697578, 0.7170780963367887, 0.6724096073044671, 0.6383430317596153, 0.6145865784751045, 0.5989849280428003, 0.5818317532539368, 0.5747734749758685, 0.5666239570688318, 0.5583361961223461, 0.5549760968596847, 0.5475717297306767, 0.5467321519498471, 0.5416117818267258, 0.5401979684829712, 0.5329653863553647]	[2.114060878753662, 1.9412168264389038, 2.0092484951019287, 1.843186855316162, 1.605476975440979, 1.4220330715179443, 1.1159852743148804, 0.8929005861282349, 0.737575113773346, 0.6941066384315491, 0.7010517716407776, 0.6899697184562683, 0.6879504919052124, 0.6749770045280457, 0.7114080786705017, 0.6939143538475037, 0.689934253692627, 0.6949676275253296, 0.6683979034423828, 0.6574536561965942, 0.6724274158477783, 0.6751693487167358, 0.6986536979675293, 0.705662727355957, 0.700136125087738, 0.7000946402549744]	[0.43524467945098877, 0.40271443128585815, 0.37490952014923096, 0.48689034581184387, 0.37079182267189026, 0.38949257135391235, 0.4273228943347931, 0.4114880859851837, 0.4167551100254059, 0.41800376772880554, 0.37871253490448, 0.4042356610298157, 0.42630064487457275, 0.3727946877479553, 0.40223076939582825, 0.3854748010635376, 0.4075133800506592, 0.3929298520088196, 0.39303135871887207, 0.38543134927749634, 0.3572138845920563, 0.4184141457080841, 0.3762865662574768, 0.4092514216899872, 0.40360572934150696, 0.42113932967185974, 0.4177896976470947, 0.43663111329078674, 0.39937448501586914, 0.41198745369911194, 0.39836129546165466, 0.4188229441642761, 0.3892287015914917, 0.3863121569156647, 0.38371777534484863, 0.40632957220077515, 0.37907901406288147, 0.48690101504325867, 0.3738032877445221, 0.39255109429359436, 0.4085081219673157, 0.4365709125995636, 0.4239378273487091, 0.39801228046417236, 0.44885310530662537, 0.4393811523914337, 0.40799811482429504, 0.4310953617095947, 0.4369175136089325, 0.39729025959968567, 0.42526617646217346, 0.3852808475494385, 0.41959312558174133, 0.3864649534225464, 0.40941575169563293, 0.4160613417625427, 0.41765984892845154, 0.41667643189430237, 0.4333721399307251, 0.41219377517700195, 0.38892388343811035, 0.4093010425567627, 0.40607231855392456, 0.43823984265327454, 0.41888076066970825, 0.4488062858581543, 0.382140189409256, 0.4048090875148773, 0.41700229048728943, 0.4405803382396698, 0.4076322019100189, 0.46206822991371155, 0.43260684609413147, 0.3820679187774658, 0.4061294198036194, 0.42597779631614685, 0.43522414565086365, 0.3782901167869568, 0.4268491268157959, 0.41434410214424133, 0.406228244304657, 0.4102841019630432, 0.4522306025028229, 0.4569272994995117, 0.3944726288318634, 0.46099695563316345, 0.37986618280410767, 0.3536301851272583, 0.4618190824985504, 0.38572531938552856, 0.3775184154510498, 0.4269627630710602, 0.41046544909477234, 0.3984963893890381, 0.3820303678512573, 0.3773530423641205, 0.4231616258621216, 0.4276491403579712, 0.438610702753067, 0.38894742727279663, 0.4392263889312744, 0.42976367473602295, 0.43131840229034424, 0.43326011300086975, 0.4027484059333801, 0.3960200548171997, 0.40113985538482666, 0.3847065567970276, 0.3728402554988861, 0.40871569514274597, 0.39770111441612244, 0.40781480073928833, 0.38746917247772217, 0.3921610116958618, 0.42249295115470886, 0.39949169754981995, 0.4806009531021118, 0.3919725716114044, 0.3772059977054596, 0.4157930314540863, 0.4184097945690155, 0.4192509949207306, 0.41449129581451416, 0.4165099263191223, 0.4252201318740845, 0.39318808913230896, 0.36683571338653564, 0.41354477405548096, 0.4270232021808624, 0.4013862907886505, 0.393779456615448, 0.3875715732574463, 0.48426806926727295, 0.4193100929260254]
ENCODER_DENSE_l1024_lr0.0001_e100_wd1e-05_p6_b0.5	XL	674551070	500	1024	0.0001	1e-05	0.5	6	23	[16.92518424987793, 16.283053636550903, 16.181533098220825, 16.278432846069336, 16.211092948913574, 16.274385690689087, 16.204713821411133, 16.25099754333496, 16.185023546218872, 16.199500560760498, 16.23283839225769, 16.29727339744568, 16.22232151031494, 16.197749853134155, 16.275076150894165, 16.227909326553345, 16.232141733169556, 16.234129428863525, 16.287505865097046, 16.214932918548584, 16.19428849220276, 16.22192144393921, 16.27267861366272]	[2.489838812086317, 2.463387268560904, 2.4223091867234974, 2.3354074778380216, 2.170689989019323, 1.9271935136229903, 1.6294016352406255, 1.340709854055334, 1.0918233814062897, 0.9119061055006804, 0.7938398520151774, 0.7202346876815513, 0.6713923811912537, 0.6297923591401842, 0.6076483351212961, 0.5968229284992924, 0.5826179892928512, 0.5729684167438083, 0.5668723230008725, 0.5583272068588822, 0.5530561363255536, 0.5525248514281379, 0.5465518103705512]	[2.001244306564331, 2.0610101222991943, 1.9301480054855347, 1.8220422267913818, 1.7664819955825806, 1.4817081689834595, 1.0569977760314941, 1.0514713525772095, 0.746261715888977, 0.72933429479599, 0.6834515333175659, 0.6977037191390991, 0.7014864087104797, 0.6672275066375732, 0.6740745306015015, 0.6796442866325378, 0.6532724499702454, 0.6776249408721924, 0.7067254185676575, 0.6615760922431946, 0.713348925113678, 0.6870012879371643, 0.666336715221405]	[0.4233483374118805, 0.3816613256931305, 0.42752987146377563, 0.4736517667770386, 0.46571454405784607, 0.4585341215133667, 0.5323655009269714, 0.44269704818725586, 0.4837239980697632, 0.427133709192276, 0.44172579050064087, 0.4857504963874817, 0.46350857615470886, 0.4508870840072632, 0.46335870027542114, 0.4358425438404083, 0.42031094431877136, 0.4364410638809204, 0.4665389657020569, 0.45852479338645935, 0.46381622552871704, 0.4512384533882141, 0.4558943212032318, 0.49818363785743713, 0.42171168327331543, 0.3909924030303955, 0.4908244013786316, 0.41409236192703247, 0.4442845284938812, 0.4442395269870758, 0.48441725969314575, 0.40262478590011597, 0.40151530504226685, 0.4900621771812439, 0.4679003953933716, 0.4783101975917816, 0.47317349910736084, 0.44719091057777405, 0.42589282989501953, 0.48966485261917114, 0.48114779591560364, 0.4319683313369751, 0.451724648475647, 0.4880993068218231, 0.4167872667312622, 0.4521648585796356, 0.3888162672519684, 0.4628508985042572, 0.4568655788898468, 0.4317132532596588, 0.44922882318496704, 0.411696195602417, 0.44642114639282227, 0.4608456492424011, 0.4466942548751831, 0.4022786319255829, 0.4514329433441162, 0.4223160147666931, 0.4378339946269989, 0.5310189127922058, 0.4835771918296814, 0.4613298177719116, 0.504210889339447, 0.4080723524093628, 0.44210827350616455, 0.41957300901412964, 0.47732990980148315, 0.4444129765033722, 0.49936816096305847, 0.4196264147758484, 0.4371948838233948, 0.4174405634403229, 0.47233158349990845, 0.4371773600578308, 0.4684295058250427, 0.4712179899215698, 0.4836055338382721, 0.49361076951026917, 0.44929927587509155, 0.4095379710197449, 0.46529918909072876, 0.49898561835289, 0.4997998774051666, 0.42900869250297546, 0.4426293671131134, 0.43504995107650757, 0.4252111613750458, 0.4601191580295563, 0.43665143847465515, 0.42724373936653137, 0.43387696146965027, 0.412990927696228, 0.42319121956825256, 0.48189905285835266, 0.4584159255027771, 0.45816075801849365, 0.41498464345932007, 0.4531500041484833, 0.4388134777545929, 0.42268964648246765, 0.47531646490097046, 0.49166765809059143, 0.4812040328979492, 0.44845178723335266, 0.4392853379249573, 0.4667670428752899, 0.3993847072124481, 0.5041526556015015, 0.44907212257385254, 0.4885915517807007, 0.4276907444000244, 0.44792354106903076, 0.44979268312454224, 0.4316003918647766, 0.43636831641197205, 0.4197426438331604, 0.4613620638847351, 0.4042821526527405, 0.46701115369796753, 0.4259769916534424, 0.494939923286438, 0.4108027219772339, 0.4276799261569977, 0.3824734687805176, 0.4835895299911499, 0.43751972913742065, 0.42405250668525696, 0.4589931070804596, 0.4140453040599823, 0.4418807625770569, 0.4391022324562073, 0.39657190442085266, 0.4676034152507782, 0.39178118109703064]
ENCODER_DENSE_l1024_lr0.0001_e100_wd1e-05_p6_b1.0	XL	674551070	500	1024	0.0001	1e-05	1.0	6	27	[16.970051288604736, 16.257142305374146, 16.167962551116943, 16.261422634124756, 16.164602518081665, 16.252104997634888, 16.337831735610962, 16.236262321472168, 16.189773082733154, 16.169666528701782, 16.23196506500244, 16.16969084739685, 16.19104027748108, 16.18880319595337, 16.278106451034546, 16.219013214111328, 16.196726322174072, 16.305579900741577, 16.202584743499756, 16.206668853759766, 16.19615364074707, 16.296327352523804, 16.18753147125244, 16.19487714767456, 16.295847415924072, 16.18595314025879, 16.197516202926636]	[2.4903737439049616, 2.462757799360487, 2.4225101824159974, 2.3348965998049134, 2.171545805754485, 1.9229073833536219, 1.6303140145760995, 1.3360474948529844, 1.0948405773551375, 0.9148426364969324, 0.8012924834533974, 0.7169015297183284, 0.6667610318572433, 0.6323540917149296, 0.6127203702926636, 0.5928319229020013, 0.5815548631880019, 0.5726814843990184, 0.5655621312282704, 0.5607325324305782, 0.5531015263663398, 0.5519447282508567, 0.5447548738232365, 0.5402959165749727, 0.5373832980791727, 0.5355147807686417, 0.5342310159294693]	[2.0271799564361572, 2.032219648361206, 1.9127607345581055, 1.85164475440979, 1.6237224340438843, 1.353726863861084, 1.0755404233932495, 0.8865391612052917, 0.7659122347831726, 0.6975003480911255, 0.6987264156341553, 0.6757301092147827, 0.6971866488456726, 0.6993750929832458, 0.6679711937904358, 0.7106253504753113, 0.69620680809021, 0.6866657137870789, 0.6966126561164856, 0.6658075451850891, 0.6605578660964966, 0.7083491683006287, 0.6686059832572937, 0.6942134499549866, 0.6778049468994141, 0.7126474976539612, 0.6896959543228149]	[0.46272242069244385, 0.4585183560848236, 0.42576125264167786, 0.4726468026638031, 0.4352247714996338, 0.35687077045440674, 0.4214649498462677, 0.39400890469551086, 0.4575495421886444, 0.40405333042144775, 0.4666619896888733, 0.42983487248420715, 0.393275648355484, 0.48643508553504944, 0.43852323293685913, 0.38699284195899963, 0.47044068574905396, 0.38476821780204773, 0.4331090450286865, 0.41851967573165894, 0.46070021390914917, 0.44732794165611267, 0.39523646235466003, 0.3856600821018219, 0.4001910388469696, 0.4160962998867035, 0.44027000665664673, 0.45598623156547546, 0.4545030891895294, 0.4509168565273285, 0.4612026512622833, 0.4112100601196289, 0.43944406509399414, 0.43175482749938965, 0.45197662711143494, 0.4230579435825348, 0.4839341342449188, 0.4041903614997864, 0.4402695894241333, 0.4300140142440796, 0.434352844953537, 0.4219406545162201, 0.41785913705825806, 0.43072667717933655, 0.3996639847755432, 0.4089599549770355, 0.4315203130245209, 0.45366474986076355, 0.4866902232170105, 0.45351940393447876, 0.3883119821548462, 0.4156538248062134, 0.4210968613624573, 0.3836233913898468, 0.4104139506816864, 0.3991937041282654, 0.4126335382461548, 0.4534032344818115, 0.42028316855430603, 0.40656667947769165, 0.4486605226993561, 0.4483632445335388, 0.45223450660705566, 0.4684043526649475, 0.5078378319740295, 0.423639178276062, 0.4429094195365906, 0.4626007676124573, 0.4509904086589813, 0.4013323485851288, 0.46970582008361816, 0.44655370712280273, 0.44082674384117126, 0.4875311255455017, 0.47828200459480286, 0.3842734098434448, 0.39002344012260437, 0.43400830030441284, 0.402372270822525, 0.49775898456573486, 0.43384119868278503, 0.4062511920928955, 0.43676748871803284, 0.4387403726577759, 0.4424785077571869, 0.4331243336200714, 0.4623926281929016, 0.44753792881965637, 0.4645948112010956, 0.44473960995674133, 0.414440393447876, 0.4193131625652313, 0.3870077431201935, 0.4276350140571594, 0.39399388432502747, 0.46566706895828247, 0.4482950270175934, 0.3993593752384186, 0.44476965069770813, 0.41870585083961487, 0.4246358871459961, 0.4492286741733551, 0.4190153479576111, 0.45387741923332214, 0.4355117976665497, 0.47190800309181213, 0.41625142097473145, 0.466742604970932, 0.415731817483902, 0.4126293957233429, 0.43021491169929504, 0.39127349853515625, 0.47491008043289185, 0.44372549653053284, 0.4941983222961426, 0.4534817934036255, 0.4861833155155182, 0.43501126766204834, 0.42972150444984436, 0.3955974578857422, 0.44965362548828125, 0.44661039113998413, 0.411648154258728, 0.4540325999259949, 0.41770440340042114, 0.39600488543510437, 0.4348466992378235, 0.43121492862701416, 0.41172072291374207, 0.4109996259212494, 0.4508216083049774, 0.42931249737739563, 0.4454224109649658, 0.5002432465553284]
ENCODER_DENSE_l1024_lr0.0001_e100_wd1e-05_p6_b5.0	XL	674551070	500	1024	0.0001	1e-05	5.0	6	23	[16.820427417755127, 16.11570978164673, 16.020585775375366, 16.09859800338745, 16.058462858200073, 16.12483501434326, 16.046539783477783, 16.111831665039062, 16.034205436706543, 16.023337841033936, 16.111059188842773, 16.066335678100586, 16.080074548721313, 16.040513038635254, 16.121838092803955, 16.0296368598938, 16.022338390350342, 16.122175216674805, 16.05878734588623, 16.021538734436035, 16.086068630218506, 16.087320566177368, 16.068708181381226]	[2.4898427150867604, 2.4624156245478876, 2.4216470541777433, 2.3346532627388283, 2.169552379184299, 1.9238287696131953, 1.6305380794737074, 1.3378169271681044, 1.0933515584027325, 0.9129577036257144, 0.7906707172040586, 0.7255042084941158, 0.6662133380218789, 0.6296050018734403, 0.6125021598957203, 0.5955611224527713, 0.5787217043064259, 0.5688908078052379, 0.5653589345790722, 0.5591527907936661, 0.5544241644718029, 0.5477881012139497, 0.5428000688552856]	[2.135685443878174, 2.02193021774292, 2.0174331665039062, 2.0474510192871094, 1.6891225576400757, 1.5561082363128662, 1.1468013525009155, 0.994148850440979, 0.8063806295394897, 0.8103510141372681, 0.6960299015045166, 0.7018064856529236, 0.6801058053970337, 0.6718067526817322, 0.6796228289604187, 0.6713932156562805, 0.6607240438461304, 0.6989855170249939, 0.6658260822296143, 0.6867658495903015, 0.6763960123062134, 0.6637974381446838, 0.667539119720459]	[0.4383693337440491, 0.4914221167564392, 0.4754110872745514, 0.44418174028396606, 0.4492782652378082, 0.5226179957389832, 0.45776161551475525, 0.5074163675308228, 0.5154427289962769, 0.4757070243358612, 0.4935719072818756, 0.4883039891719818, 0.4939907193183899, 0.509685754776001, 0.5377092957496643, 0.5299779772758484, 0.4545205533504486, 0.46687090396881104, 0.44384706020355225, 0.4368533194065094, 0.4820214509963989, 0.4826336205005646, 0.4547513425350189, 0.4206923842430115, 0.4053676724433899, 0.4629400670528412, 0.5141772627830505, 0.5692801475524902, 0.4588228166103363, 0.5238204002380371, 0.48127585649490356, 0.4427987039089203, 0.5578994750976562, 0.5137742161750793, 0.4114949405193329, 0.5300135612487793, 0.48372161388397217, 0.49536871910095215, 0.5286168456077576, 0.407139390707016, 0.4177096486091614, 0.4467126429080963, 0.43406370282173157, 0.47854113578796387, 0.48298659920692444, 0.4993484914302826, 0.5051203370094299, 0.5347662568092346, 0.5376461148262024, 0.40500882267951965, 0.5089525580406189, 0.45005151629447937, 0.44936442375183105, 0.45244622230529785, 0.4649704396724701, 0.4571518301963806, 0.4247950613498688, 0.45475977659225464, 0.4399428367614746, 0.41404107213020325, 0.4626676142215729, 0.5151678323745728, 0.47169044613838196, 0.4856909513473511, 0.4322085976600647, 0.4519760012626648, 0.43105944991111755, 0.46150290966033936, 0.457629919052124, 0.4373949468135834, 0.48091310262680054, 0.46773794293403625, 0.5073555111885071, 0.4735957086086273, 0.5177238583564758, 0.45667406916618347, 0.4088781476020813, 0.4356996715068817, 0.47634443640708923, 0.48245811462402344, 0.543091356754303, 0.4471766948699951, 0.43821462988853455, 0.508228063583374, 0.47472435235977173, 0.4443655014038086, 0.48077306151390076, 0.4431677460670471, 0.4953405261039734, 0.49521011114120483, 0.5007609128952026, 0.49539127945899963, 0.45126596093177795, 0.489121675491333, 0.4782080054283142, 0.46661773324012756, 0.4764558672904968, 0.460885226726532, 0.5029842853546143, 0.44947582483291626, 0.47289973497390747, 0.46161001920700073, 0.4629841446876526, 0.4876536726951599, 0.5670856237411499, 0.5490157604217529, 0.4638368487358093, 0.5012858510017395, 0.49036088585853577, 0.4418331980705261, 0.44190752506256104, 0.5012348890304565, 0.49466845393180847, 0.43977826833724976, 0.46458595991134644, 0.5062248110771179, 0.47563639283180237, 0.45804402232170105, 0.45776113867759705, 0.5252408385276794, 0.5233017802238464, 0.523370087146759, 0.4932931363582611, 0.48310768604278564, 0.43967404961586, 0.4504188895225525, 0.4600380063056946, 0.4534958302974701, 0.49590906500816345, 0.3901626467704773, 0.4519517421722412, 0.48393625020980835, 0.46594110131263733, 0.4260391294956207]
