network_name	num_params	batch_size	latent_features	beta	learning_rate	patience	training_runs	training_time	train_loss	val_loss	training_recon_loss	training_beta_kl_loss	validation_recon_loss	validation_beta_kl_loss
VAE_e50_lf1024_b0.01_hl128_lr0.0001	980140565	500	1024	0.01	0.0001	6	19	[131.82686710357666, 98.63404417037964, 98.68257355690002, 98.73945188522339, 98.69754719734192, 98.71117568016052, 98.68698501586914, 98.71105027198792, 99.69108986854553, 98.692862033844, 98.72600817680359, 98.70905208587646, 98.72639393806458, 98.73150944709778, 98.71772050857544, 98.75538206100464, 98.74986457824707, 98.7235381603241, 98.71962308883667]	[4.142259698515526e+25, 2.631655231167381, 2.620559013322635, 2.6087332023645784, 2.5986785416555875, 2.587290419997162, 2.5777048537440033, 2.56918472346693, 2.562715808157087, 2.5564207952014684, 2.5519755602669796, 2.547563342764826, 2.54364018156977, 2.539944565335516, 2.5362433128231037, 2.532754946856609, 2.5295700421034306, 2.524976299147401, 2.522021384129036]	[2.197068452835083, 2.1532034873962402, 2.1425695419311523, 2.191865921020508, 2.1385297775268555, 2.1552622318267822, 2.1709561347961426, 2.1343250274658203, 2.145134210586548, 2.162137508392334, 2.133631944656372, 2.1516690254211426, 2.126652717590332, 2.1405277252197266, 2.1383988857269287, 2.143828868865967, 2.1287825107574463, 2.127804756164551, 2.1433422565460205]	[5.144586025106549e+18, 1.9972669307154791, 1.9948781909722306, 1.9922494766342365, 1.9910956286754544, 1.989081095154136, 1.9877641586580685, 1.9864984376989183, 1.9861065200453152, 1.9853405606235215, 1.9855790327091027, 1.985312017670559, 1.985188865032133, 1.9850826704069333, 1.9848619022778553, 1.984805443892778, 1.985059945890219, 1.9839452867067293, 1.9845358042827141]	[4.142259308881328e+25, 0.6343882992962012, 0.6256808246618056, 0.6164837252385545, 0.6075829091196013, 0.598209323933219, 0.5899406944712003, 0.5826862905383503, 0.5766092890707573, 0.5710802352664495, 0.566396531713481, 0.5622513323481327, 0.5584513103657036, 0.5548618882894516, 0.5513814093649584, 0.5479495018327197, 0.5445100972951442, 0.5410310085801402, 0.5374855852559848]	[2.0755674839019775, 2.033221960067749, 2.024254322052002, 2.075329303741455, 2.0237512588500977, 2.042127847671509, 2.059295892715454, 2.023949384689331, 2.0358622074127197, 2.053811550140381, 2.0261383056640625, 2.0449278354644775, 2.020613431930542, 2.035156726837158, 2.0336861610412598, 2.039768934249878, 2.0253806114196777, 2.025070905685425, 2.0412943363189697]	[0.12150104343891144, 0.119981549680233, 0.11831530928611755, 0.11653655022382736, 0.11477842181921005, 0.11313430219888687, 0.11166016012430191, 0.11037567257881165, 0.10927198082208633, 0.1083260104060173, 0.10749368369579315, 0.10674125701189041, 0.10603929311037064, 0.10537094622850418, 0.10471272468566895, 0.1040598452091217, 0.10340186953544617, 0.10273389518260956, 0.10204783082008362]
VAE_e50_lf1024_b0.05_hl128_lr0.0001	980140565	500	1024	0.05	0.0001	6	49	[99.05853915214539, 98.6195182800293, 98.64097571372986, 98.65008759498596, 98.64993953704834, 98.67235612869263, 98.67236733436584, 98.6775221824646, 98.64507937431335, 98.78293490409851, 98.74389481544495, 98.65511131286621, 98.65621852874756, 98.68345189094543, 98.68445038795471, 98.66694474220276, 98.67645835876465, 98.66350889205933, 98.67970824241638, 98.65495276451111, 98.67755389213562, 98.66201066970825, 98.66263723373413, 98.66288256645203, 98.65436005592346, 98.64730095863342, 98.63771605491638, 98.63753080368042, 98.69127750396729, 98.64616799354553, 98.63891339302063, 98.63778257369995, 98.63889694213867, 98.67939829826355, 98.62827563285828, 98.64898443222046, 98.60854721069336, 98.6447434425354, 98.63595986366272, 98.63629412651062, 98.63728761672974, 98.62430763244629, 98.63120913505554, 98.59119415283203, 98.56375193595886, 98.57963991165161, 98.60317158699036, 98.585688829422, 98.58594918251038]	[7.637823450513292e+19, 5.007520251541641, 4.749011625157724, 4.4647175148375355, 4.171108353649429, 3.8853997538978904, 3.6198601439447686, 3.3817887668168978, 3.1755319050829796, 3.001886294619872, 2.8591240947396055, 2.7458099618603296, 2.656790849005822, 2.587745627947766, 2.536773446369486, 2.4972380435112678, 2.466780698732181, 2.4440658698380977, 2.426705847478936, 2.412533675876781, 2.3998204780490484, 2.39040746389836, 2.3811961652422107, 2.372317418013469, 2.364446747814468, 2.357917133337594, 2.3500084302606363, 2.3430988898765137, 2.336353641925472, 2.329128868902477, 2.322641962038802, 2.3154016752841056, 2.3093819633962296, 2.3026318196022864, 2.2965980984590235, 2.2907013877390243, 2.2843815792511792, 2.279229678729973, 2.2734642548136192, 2.26718264208375, 2.26233712123959, 2.2577721765725918, 2.2526859922377582, 2.2486372749404153, 2.244430929127306, 2.2398535339745753, 2.2357324971617647, 2.2322885651793025, 2.227866456846986]	[2.6230058670043945, 2.584005355834961, 2.5437514781951904, 2.470601797103882, 2.448488235473633, 2.3931751251220703, 2.331254720687866, 2.2932560443878174, 2.253891944885254, 2.2221028804779053, 2.204589605331421, 2.1741738319396973, 2.162557363510132, 2.1782681941986084, 2.1605782508850098, 2.1466376781463623, 2.1224894523620605, 2.111117124557495, 2.118408679962158, 2.1284048557281494, 2.1144118309020996, 2.123567581176758, 2.130525827407837, 2.1109659671783447, 2.111116647720337, 2.1209371089935303, 2.1268954277038574, 2.121821880340576, 2.0927252769470215, 2.1076161861419678, 2.114136219024658, 2.1149063110351562, 2.0977771282196045, 2.0894994735717773, 2.1172239780426025, 2.100839853286743, 2.093684196472168, 2.076103687286377, 2.0961804389953613, 2.0890917778015137, 2.09747576713562, 2.088867425918579, 2.071605920791626, 2.0833330154418945, 2.098229169845581, 2.079650640487671, 2.077791690826416, 2.0857293605804443, 2.0799829959869385]	[2435683052894.823, 1.9947651931554964, 1.9916451366821137, 1.9899500340911815, 1.9883879832308677, 1.9873671598560345, 1.9868610176709618, 1.9862974437549956, 1.9859441790250267, 1.985618040900026, 1.9849095002259358, 1.9852210759329718, 1.9851536581618558, 1.9844913608563615, 1.9854076187996188, 1.984976837343902, 1.9840299099585403, 1.9838662009821473, 1.9840887163338488, 1.9840376538412012, 1.9830353503966882, 1.9836967439934758, 1.983450182200265, 1.9827675296135074, 1.9825759827107092, 1.9833296494121992, 1.9824520931778962, 1.9824320750661415, 1.9824053013678824, 1.981803815356969, 1.9818482178666017, 1.9810593018043947, 1.981404202606025, 1.98090929835543, 1.9809911998585112, 1.9810585708114574, 1.9805264307720827, 1.9809582076056955, 1.9805673337218785, 1.979447834562547, 1.9795456597513885, 1.9797195239429033, 1.9791759484671916, 1.9794872298885886, 1.9794734629860806, 1.978935953807516, 1.978718384264326, 1.9790668546563328, 1.9783276524087383]	[7.637823450511609e+19, 3.01275504914054, 2.7573664986064332, 2.4747674924508964, 2.1827203864508338, 1.8980325915829184, 1.6329991267655943, 1.395491318586636, 1.1895877268448127, 1.0162682494412947, 0.8742145915137659, 0.7605888831733477, 0.671637187819473, 0.6032542626899068, 0.551365827496099, 0.5122612063149021, 0.4827507926587618, 0.46019967291319724, 0.44261713365320327, 0.4284960350679486, 0.4167851411519271, 0.4067107259784595, 0.39774598909093206, 0.3895498922113145, 0.38187075989081126, 0.3745874833106601, 0.36755634067278886, 0.3606668212036095, 0.3539483440001019, 0.34732505821748927, 0.3407937420329245, 0.3343423817417409, 0.32797776449090577, 0.3217225253655769, 0.31560689610469067, 0.30964281478829114, 0.3038551525732275, 0.29827146807519517, 0.29289692541947066, 0.2877348117136916, 0.28279146339387784, 0.27805266233019704, 0.27351004700406945, 0.26915004219945904, 0.2649574722393905, 0.2609175820604409, 0.2570141183808692, 0.25322171867434734, 0.249538804671847]	[2.0276052951812744, 2.034125566482544, 2.045194149017334, 2.0272507667541504, 2.060495376586914, 2.057818651199341, 2.043926239013672, 2.0482122898101807, 2.0449368953704834, 2.043097972869873, 2.04980206489563, 2.038534641265869, 2.0417568683624268, 2.0687849521636963, 2.059640407562256, 2.0521531105041504, 2.032877206802368, 2.025272846221924, 2.0355358123779297, 2.047960042953491, 2.0360305309295654, 2.0469748973846436, 2.0555567741394043, 2.0375049114227295, 2.0390841960906982, 2.050269365310669, 2.0575456619262695, 2.0537588596343994, 2.0259382724761963, 2.042081594467163, 2.049830913543701, 2.0518200397491455, 2.0358972549438477, 2.0288004875183105, 2.057671070098877, 2.042409658432007, 2.036336660385132, 2.0198044776916504, 2.0408835411071777, 2.034759283065796, 2.044062614440918, 2.0363364219665527, 2.019918918609619, 2.03246808052063, 2.048142671585083, 2.030324935913086, 2.0291993618011475, 2.0378458499908447, 2.0327868461608887]	[0.5954005718231201, 0.5498796701431274, 0.4985574185848236, 0.44335103034973145, 0.3879927396774292, 0.33535638451576233, 0.28732842206954956, 0.24504370987415314, 0.20895497500896454, 0.17900492250919342, 0.15478749573230743, 0.1356392353773117, 0.12080039829015732, 0.10948317497968674, 0.10093796253204346, 0.09448462724685669, 0.08961223810911179, 0.08584416657686234, 0.08287280052900314, 0.08044488728046417, 0.07838135212659836, 0.0765925869345665, 0.07496902346611023, 0.07346111536026001, 0.07203233987092972, 0.07066783308982849, 0.0693497583270073, 0.06806311011314392, 0.06678707897663116, 0.06553468853235245, 0.06430523842573166, 0.06308639049530029, 0.06187986955046654, 0.060698963701725006, 0.059552885591983795, 0.05843016505241394, 0.05734764412045479, 0.05629924684762955, 0.055296849459409714, 0.05433254316449165, 0.05341310054063797, 0.052531033754348755, 0.051686909049749374, 0.05086485669016838, 0.05008655786514282, 0.04932580888271332, 0.04859223961830139, 0.04788344353437424, 0.047196164727211]
VAE_e50_lf1024_b0.1_hl128_lr0.0001	980140565	500	1024	0.1	0.0001	6	33	[99.28866195678711, 98.8384850025177, 98.88713574409485, 98.90372490882874, 98.88903284072876, 98.90590929985046, 98.89702725410461, 98.90560722351074, 98.96622514724731, 98.95469784736633, 98.96569347381592, 98.93310546875, 98.95160937309265, 98.8448576927185, 99.03299522399902, 99.00481534004211, 99.00353360176086, 98.99777007102966, 98.98897862434387, 98.96099853515625, 98.93356370925903, 98.94966697692871, 98.94736242294312, 98.93939065933228, 98.94542407989502, 98.9441568851471, 98.9141354560852, 98.91853356361389, 98.93404173851013, 98.91910600662231, 98.930415391922, 98.93564414978027, 98.9530246257782]	[1.3887284354381372e+24, 51.29568077786134, 7.905206099595174, 7.576294142027499, 7.231947514090208, 6.882009075026308, 6.536321019182111, 6.199865687404922, 5.875281805252478, 5.560987973763998, 5.258826580771519, 4.968780218571326, 4.6906235729507095, 4.4254245057751245, 4.177113577871039, 3.9461082373515213, 3.7355411627111654, 3.546895372592183, 3.380637433269236, 3.238204037002211, 3.1180131860298688, 3.0193679096675154, 2.9389455853515725, 2.877257997053291, 2.829082199449193, 2.7910873488624497, 2.7630011350801675, 2.7400320976874224, 2.7205959940114037, 2.704590127019599, 2.69003426123767, 2.6774043360165636, 2.6639618944413592]	[43.39295196533203, 3.197664260864258, 3.1390137672424316, 3.0586140155792236, 3.004716396331787, 2.9523937702178955, 2.8805458545684814, 2.8233721256256104, 2.749593734741211, 2.6994457244873047, 2.623474359512329, 2.578580379486084, 2.5168471336364746, 2.4842958450317383, 2.4201748371124268, 2.4005327224731445, 2.354705810546875, 2.3151309490203857, 2.2745134830474854, 2.2548444271087646, 2.237384796142578, 2.244199275970459, 2.232999324798584, 2.197580575942993, 2.2014975547790527, 2.196949005126953, 2.1638922691345215, 2.1737608909606934, 2.1707074642181396, 2.1875321865081787, 2.1710526943206787, 2.164820909500122, 2.181931972503662]	[4713140850006019.0, 1.9930862424397233, 1.991469140493437, 1.9888426368386045, 1.9877238977860303, 1.9867778811911152, 1.9864113669190864, 1.9861902077205897, 1.986565318044656, 1.9855691139454101, 1.9852758527982353, 1.9856488614192498, 1.985648242553862, 1.9848796758714682, 1.9851875678934279, 1.9848033941224856, 1.9847687388410662, 1.9848721582110564, 1.984518823450548, 1.9847964217560519, 1.984649164841907, 1.9846837500927865, 1.9835409181739632, 1.9842785785693933, 1.9844766717539368, 1.9837151466816565, 1.9843964773436191, 1.9841573151818204, 1.983321704093379, 1.983280381747205, 1.9830136067009603, 1.9836297188654985, 1.9828468403800485]	[1.3887284354381372e+24, 49.302594730562895, 5.913736960675457, 5.587451495353145, 5.244223614533742, 4.895231191277897, 4.54990965993491, 4.213675490897088, 3.888716487404537, 3.5754188415240926, 3.2735507265962784, 2.9831313557750714, 2.7049753277411948, 2.4405448286250087, 2.1919260017155815, 1.9613048495239158, 1.7507724285912591, 1.5620232141844117, 1.396118610310476, 1.2534076203115703, 1.1333640145980093, 1.0346841596239078, 0.9554046677677545, 0.8929794195658303, 0.8446055262198936, 0.8073722003120007, 0.7786046503105573, 0.7558747822597082, 0.7372742871148358, 0.7213097410922004, 0.7070206477008637, 0.6937746143478765, 0.681115051799088]	[2.0263240337371826, 2.042980670928955, 2.0437560081481934, 2.026932716369629, 2.039193630218506, 2.0532476902008057, 2.046342372894287, 2.0522165298461914, 2.0392513275146484, 2.047693967819214, 2.0281269550323486, 2.0374324321746826, 2.0274391174316406, 2.04375958442688, 2.0253379344940186, 2.047757625579834, 2.0399985313415527, 2.034210205078125, 2.0229685306549072, 2.0282909870147705, 2.0316035747528076, 2.0552704334259033, 2.057448387145996, 2.032510995864868, 2.0444791316986084, 2.0461292266845703, 2.017909526824951, 2.031658887863159, 2.031863212585449, 2.0515172481536865, 2.037658929824829, 2.033879280090332, 2.053368330001831]	[41.36662673950195, 1.1546835899353027, 1.0952576398849487, 1.0316812992095947, 0.9655227065086365, 0.8991460800170898, 0.8342035412788391, 0.7711555361747742, 0.7103424072265625, 0.6517518162727356, 0.5953473448753357, 0.5411480069160461, 0.4894079864025116, 0.440536230802536, 0.3948369324207306, 0.3527751863002777, 0.3147071599960327, 0.2809208035469055, 0.25154492259025574, 0.22655344009399414, 0.20578132569789886, 0.1889287680387497, 0.17555098235607147, 0.16506950557231903, 0.15701836347579956, 0.15081968903541565, 0.14598284661769867, 0.14210207760334015, 0.13884419202804565, 0.13601496815681458, 0.1333938091993332, 0.13094168901443481, 0.1285637468099594]
VAE_e50_lf1024_b0.5_hl128_lr0.0001	980140565	500	1024	0.5	0.0001	6	32	[99.11127972602844, 98.68730592727661, 98.73743271827698, 98.76106786727905, 98.75519585609436, 98.7617084980011, 98.73544049263, 98.77335286140442, 98.93504095077515, 98.92652654647827, 98.94067072868347, 98.94308590888977, 98.92438244819641, 98.93642902374268, 98.9016580581665, 98.80179071426392, 98.93894004821777, 98.89417147636414, 98.82529735565186, 98.81767845153809, 98.81131935119629, 98.79634118080139, 98.82186198234558, 98.88022828102112, 98.87850856781006, 98.87506675720215, 98.87919449806213, 98.86862754821777, 98.86599540710449, 98.8808958530426, 98.8642373085022, 98.85982418060303]	[1.054589391894694e+24, 598.4465036675482, 315.85788835078574, 173.30053824560085, 5.489261719259885, 2.564397102141931, 2.372392711072865, 2.1222943043944857, 2.0896504409242382, 2.0686843304744253, 2.0551060473564826, 2.0447478388795757, 2.038518692400589, 2.0296998330862217, 2.0247102857816337, 2.0201879259776754, 2.016746967539142, 2.0140201687419377, 2.011586657451718, 2.0100939690870026, 2.008758040544617, 2.0071487281188714, 2.006192909608973, 2.005402670441681, 2.003692432992136, 2.0023218664792504, 2.003030186439111, 2.0026673554587284, 2.0023918285621667, 2.001806978738741, 2.0007585554626517, 1.9992060692790319]	[204.58018493652344, 75.87156677246094, 50.444236755371094, 5.279138565063477, 2.1569573879241943, 2.1308846473693848, 2.0644075870513916, 2.0465073585510254, 2.0674185752868652, 2.064628839492798, 2.0360209941864014, 2.0561537742614746, 2.050888776779175, 2.0455963611602783, 2.0361976623535156, 2.0329995155334473, 2.0320780277252197, 2.0427916049957275, 2.0411550998687744, 2.0599658489227295, 2.0315115451812744, 2.0626344680786133, 2.0727455615997314, 2.031343698501587, 2.0347676277160645, 2.0234129428863525, 2.0340397357940674, 2.063605546951294, 2.037989377975464, 2.0478477478027344, 2.0489392280578613, 2.0700771808624268]	[1217685295855024.0, 1.9938823020104135, 1.992363947846315, 1.9911973370183813, 1.9902927403402801, 1.988533617246269, 1.9880874491367404, 1.9867069717287624, 1.9862364668263854, 1.9855622127898063, 1.9859289717752941, 1.9854856922288147, 1.9853478009157841, 1.9845621570108747, 1.985051159418062, 1.9846104898861927, 1.9841757949822807, 1.9845680482316725, 1.9843317581088629, 1.9845213716966483, 1.9844951393580672, 1.9841710718551484, 1.9841813262146297, 1.984323786430233, 1.9838495836793, 1.9833908151872088, 1.9838619755439633, 1.9839389312385332, 1.9838054215553964, 1.983909273698385, 1.9833129207686622, 1.9827351271122595]	[1.054589391894694e+24, 596.4526227944755, 313.8655242542229, 171.30934078386514, 3.498968957379313, 0.5758634887807833, 0.38430525873950605, 0.1355873415178985, 0.10341397468799805, 0.08312211291428052, 0.0691770764172274, 0.05926214886380501, 0.053170899894371286, 0.04513767474752055, 0.03965913251091545, 0.03557743368172409, 0.03257117349125765, 0.029452120805337483, 0.027254897178989827, 0.025572600636151757, 0.024262903743844613, 0.02297765631290159, 0.022011582558304564, 0.021078885683525513, 0.01984285064066204, 0.018931052619867987, 0.019168211337756796, 0.01872842535130655, 0.018586406121552976, 0.017897703515814475, 0.017445633956308017, 0.016470938576723482]	[2.0592432022094727, 2.0682501792907715, 2.046113967895508, 2.0460493564605713, 2.0275886058807373, 2.046611785888672, 2.0350465774536133, 2.0260188579559326, 2.051957845687866, 2.0525333881378174, 2.025301218032837, 2.047255039215088, 2.041532516479492, 2.038468360900879, 2.029409170150757, 2.0258092880249023, 2.0272152423858643, 2.0375988483428955, 2.0351922512054443, 2.0530195236206055, 2.024359703063965, 2.0557878017425537, 2.065673351287842, 2.0249664783477783, 2.0306665897369385, 2.014068841934204, 2.0238354206085205, 2.0522453784942627, 2.0277621746063232, 2.0401904582977295, 2.044304132461548, 2.056175947189331]	[202.52093505859375, 73.80331420898438, 48.39812469482422, 3.233088970184326, 0.1293688416481018, 0.08427275717258453, 0.029361054301261902, 0.020488396286964417, 0.015460729598999023, 0.012095361948013306, 0.010719746351242065, 0.008898794651031494, 0.009356290102005005, 0.007128015160560608, 0.006788536906242371, 0.0071901679039001465, 0.004862844944000244, 0.005192860960960388, 0.005962759256362915, 0.00694623589515686, 0.007151812314987183, 0.006846591830253601, 0.007072284817695618, 0.006377309560775757, 0.004101157188415527, 0.00934407114982605, 0.010204389691352844, 0.011360228061676025, 0.010227158665657043, 0.007657304406166077, 0.004635155200958252, 0.013901233673095703]
VAE_e50_lf1024_b1.0_hl128_lr0.0001	980140565	500	1024	1.0	0.0001	6	50	[99.19208240509033, 98.6736946105957, 98.7241039276123, 98.74512267112732, 98.72969579696655, 98.74064445495605, 98.75908923149109, 98.74929976463318, 98.73152375221252, 98.79023623466492, 98.83149886131287, 98.79713320732117, 98.80260109901428, 98.81154704093933, 98.80453062057495, 98.81145000457764, 98.80240201950073, 98.80720615386963, 98.79407072067261, 98.78953194618225, 98.81170415878296, 98.79657316207886, 98.79085087776184, 98.80403661727905, 98.79521012306213, 98.8004002571106, 98.81442832946777, 98.7738471031189, 98.79422545433044, 98.81488704681396, 98.80099773406982, 98.78247714042664, 98.79934167861938, 98.78360724449158, 98.78747034072876, 98.80136013031006, 98.77823853492737, 98.7932813167572, 98.79177021980286, 98.77149152755737, 98.78512811660767, 98.77611303329468, 98.725839138031, 98.72775912284851, 98.71365189552307, 98.7348403930664, 98.72640919685364, 98.71894478797913, 98.73583221435547, 98.73548936843872]	[1.947957149937801e+22, 984.2976333914023, 57.96025310176434, 41.67372388021387, 18.178176307835596, 7.425501537008254, 5.0854094429771495, 4.358784335674626, 4.037067184353819, 3.8496566825967418, 3.7264378637370497, 3.7135415549325472, 3.5375215857729265, 3.601638107803395, 3.4258718844687586, 3.4591036252062706, 3.3958816669955114, 3.2256595451052825, 3.2634353086893313, 3.131460369223415, 3.0996073677201474, 3.1222161483449904, 2.90581749296031, 3.2186328074326216, 2.703892458390088, 3.1433276052128756, 2.5509734956344756, 2.770737018522256, 2.594486139001626, 2.5768388458604465, 2.6563888571836767, 2.386777416707659, 2.4131672736441736, 2.430656321371349, 2.2938843111787297, 2.2668674975731977, 2.2380369087257006, 2.192466619384564, 2.151810037027491, 2.1218560579979773, 2.0976338059988744, 2.093738483123653, 2.0927907566819646, 2.039077293361374, 2.0436658099933034, 2.04352075550029, 2.048973508400492, 2.0308113759106927, 2.0408529074672033, 2.0358212131871642]	[368.89898681640625, 13.65610408782959, 11.618273735046387, 7.176177978515625, 3.7331089973449707, 2.8769125938415527, 2.5788025856018066, 2.488396167755127, 2.4686098098754883, 2.4915754795074463, 2.6122682094573975, 2.405026435852051, 2.56764554977417, 2.310767889022827, 2.426056146621704, 2.497620105743408, 2.287238597869873, 2.433670997619629, 2.386962652206421, 2.321009874343872, 2.4898998737335205, 2.1988937854766846, 2.7639284133911133, 2.1974799633026123, 3.3105125427246094, 2.1799585819244385, 2.335705518722534, 2.1454665660858154, 2.2102010250091553, 2.097320318222046, 2.123959541320801, 2.1141467094421387, 2.2077341079711914, 2.0909512042999268, 2.1042518615722656, 2.1120331287384033, 2.0793118476867676, 2.062748432159424, 2.0599915981292725, 2.0834133625030518, 2.0697314739227295, 2.1642158031463623, 2.05890154838562, 2.070157527923584, 2.0340991020202637, 2.0681705474853516, 2.055971145629883, 2.0380373001098633, 2.046257734298706, 2.0350186824798584]	[8217424579032.933, 1.9926681589372088, 1.991646389756659, 1.989601183645796, 1.9887048556859737, 1.9879229226128103, 1.987531604939955, 1.9869454135202338, 1.986342711810625, 1.98639981738805, 1.9864815217827019, 1.986291459684718, 1.9857271685458646, 1.986055828950586, 1.985408879349334, 1.985672405450651, 1.9863370865485062, 1.98539665193841, 1.9850212469352748, 1.985370429435579, 1.9848000322631483, 1.985368251800537, 1.9848606700551, 1.9843668225574809, 1.984026326204684, 1.984298554584138, 1.9838958880295454, 1.9844515343310416, 1.9833132032514011, 1.9832868977348403, 1.9837252428822785, 1.9833321791670897, 1.9829788408657112, 1.9832130599730085, 1.9828768657772455, 1.9825773168318341, 1.9820797030288395, 1.9820755212613852, 1.9822320761066852, 1.9816081783559063, 1.9817766348520915, 1.9817493005160844, 1.9816449931745876, 1.9811553600991125, 1.980580464841509, 1.9810193403325853, 1.9803252857510407, 1.9801245007184471, 1.9802182554805239, 1.979830244980236]	[1.947957149937801e+22, 982.304964839822, 55.96860672853174, 39.68412257027705, 16.18947144860875, 5.437578605346554, 3.097877827021155, 2.371838913695647, 2.050724476280779, 1.8632568700282093, 1.7399563372331877, 1.7272500951494714, 1.5517944145714095, 1.6155822828854665, 1.440463001283482, 1.4734312203457647, 1.40954457788971, 1.2402628901177901, 1.2784140638195642, 1.1460899439188514, 1.1148073422436666, 1.1368478821842585, 0.92095682211835, 1.2342659850718558, 0.7198661331689791, 1.1590290561367576, 0.5670776094737227, 0.7862854906828096, 0.6111729428319648, 0.5935519487157513, 0.6726636099736683, 0.40344523173747676, 0.43018843248338984, 0.44744325471003066, 0.3110074497292144, 0.2842901843805911, 0.25595720520507387, 0.21039109468066652, 0.16957795856022598, 0.1402478834780136, 0.1158571700648506, 0.11198918201742393, 0.1111457642942372, 0.05792193483598161, 0.06308534210271174, 0.06250142146258464, 0.06864822235437903, 0.05068687607746313, 0.06063465277353922, 0.055990965551275626]	[2.0407848358154297, 2.071833372116089, 2.0724432468414307, 2.021817445755005, 2.048815965652466, 2.0246052742004395, 2.072493314743042, 2.044343948364258, 2.0066945552825928, 2.055295467376709, 2.037144660949707, 2.0378713607788086, 2.057910203933716, 2.021261215209961, 2.0452613830566406, 2.054518699645996, 2.038048505783081, 2.053720712661743, 2.0529048442840576, 2.0592763423919678, 2.0557377338409424, 2.034498929977417, 2.0447216033935547, 2.0656769275665283, 2.0566539764404297, 2.050537347793579, 2.0556325912475586, 2.046269416809082, 2.050812005996704, 2.0151712894439697, 2.050661087036133, 2.0486302375793457, 2.0545620918273926, 2.0297203063964844, 2.0588748455047607, 2.043426752090454, 2.044111728668213, 2.0329859256744385, 2.035175323486328, 2.048271894454956, 2.0428621768951416, 2.0471749305725098, 2.0469841957092285, 2.0578994750976562, 2.025186777114868, 2.0421056747436523, 2.047856569290161, 2.0273277759552, 2.0391509532928467, 2.028552293777466]	[366.85821533203125, 11.584270477294922, 9.545830726623535, 5.154360771179199, 1.6842930316925049, 0.8523072004318237, 0.5063092708587646, 0.4440521001815796, 0.46191537380218506, 0.43627995252609253, 0.5751236081123352, 0.3671550154685974, 0.5097352862358093, 0.2895066440105438, 0.38079482316970825, 0.4431014657020569, 0.24919012188911438, 0.3799501955509186, 0.33405786752700806, 0.26173344254493713, 0.4341621398925781, 0.16439494490623474, 0.7192068099975586, 0.13180294632911682, 1.2538585662841797, 0.1294211447238922, 0.2800729274749756, 0.09919711947441101, 0.15938907861709595, 0.08214899897575378, 0.07329857349395752, 0.06551656126976013, 0.15317213535308838, 0.06123089790344238, 0.04537695646286011, 0.068606436252594, 0.03520023822784424, 0.02976241707801819, 0.024816304445266724, 0.03514140844345093, 0.026869237422943115, 0.11704093217849731, 0.011917293071746826, 0.012258052825927734, 0.008912444114685059, 0.02606487274169922, 0.008114516735076904, 0.01070946455001831, 0.007106751203536987, 0.006466478109359741]
