44.22004052398383	-44.28550995691177	Skin
7.2198616812859875	11.862579698924007	Minor
45.241192080856905	-3.2974112839286542	Small
18.47675394301786	-42.94626097800788	Artery
-37.38266011674047	16.978222056714824	Uterus
-6.408395605696416	-10.674285060801628	Skin
24.625684446270604	-35.11141428577636	Skin
169.14008565996477	-147.17847641054436	Pancreas
42.8102744414523	83.19974540573942	Spleen
-69.14191976260173	26.4087059382511	Testis
-38.74130532512468	1.8075872091941043	Pituitary
5.663320143062743	2.885369219478896	Artery
104.47487836419286	-110.41170772965499	Heart
11.863641704983351	29.870810148489312	Lung
7.856221166450836	-43.07150473566062	Brain
12.694051486470201	-46.252858011313265	Brain
239.99820440349998	-24.5225768379158	Whole
67.38539696435373	-70.13259858615419	Liver
267.7822881974447	-57.58064620298886	Whole
68.45737823441122	-73.99475780224783	Brain
-23.59241781338203	-7.455520592052329	Brain
72.883256573625	-84.93837730304244	Heart
25.82655242917491	-42.310310954596616	Brain
28.34155946397605	-17.537448208364065	Stomach
-0.0910393039073174	-27.63270412984158	Artery
3.6472036973681017	-23.4891566156234	Heart
-17.823365123700544	4.338931170056978	Nerve
-2.2922363730186097	-11.301403179589796	Artery
-16.45274002292055	9.686912447535109	Minor
-14.258443902670649	25.88337040751385	Breast
124.90662215648337	-91.40078461502858	Liver
25.66407919230327	-38.46024405241166	Esophagus
64.2492891001028	-76.30314992687664	Muscle
-48.07193659154025	33.17213594818162	Nerve
36.42433921455525	-13.352228157151139	Colon
232.0419154792973	-178.12237229556553	Heart
153.58260146684802	9.14060355785966	Whole
-8.872673640298647	-10.525857135740015	Skin
24.87153862535913	-29.050906760074156	Stomach
2.963759005097983	16.63107929778348	Artery
-29.046655874488906	12.542812890511446	Ovary
213.78847496945434	15.251745414280162	Whole
10.482030041760337	-7.915692896803865	Adrenal
47.133755557555524	-74.94838684015356	Brain
2.7260204408104327	-21.737585089892058	Skin
25.086532242334805	27.221041327803583	Lung
56.49611493335848	-58.9389842502829	Stomach
77.48617886364555	-48.40071005962998	Stomach
27.672363069538143	7.682976407252917	Adipose
-10.045521830381137	10.868401770792968	Thyroid
-7.508369920620713	-10.308999096732842	Pituitary
37.633320487595036	-38.838208330514455	Muscle
-5.450244656330455	-8.265434349545291	Colon
62.25329499041099	-68.68304896871905	Muscle
25.169908174666958	-14.353133591004859	Adipose
13.157034328197824	31.283908766340993	Lung
2.5287101033368056	-13.058393980012328	Colon
13.41196835166729	-27.175492878483134	Esophagus
4.562121108859875	-7.230689752843276	Colon
71.20017475470563	-79.57815498678882	Muscle
112.26801835821172	-109.00798558822768	Heart
95.90930855060101	-94.70254107946562	Brain
40.542033071322024	-21.09518098526908	Adipose
62.07683203597574	-58.63583741965928	Liver
10.389746833834385	15.504823623851799	Adipose
230.1625761395095	-16.79806854097194	Whole
-4.090542823738506	-2.5553127461260656	Skin
68.10287651156099	-58.74371860871966	Pancreas
-17.81199369713621	-1.0320762855634884	Pituitary
99.66687605326484	-99.03452413869486	Heart
-34.05179107085056	24.939622463768885	Nerve
6.025651357207837	-1.8938519153445532	Breast
-8.250547339542033	-10.937860113465337	Pituitary
22.43503431211154	-33.02114968699817	Brain
-30.378752490024844	1.1178767849804072	Testis
67.0978851771727	-70.83289763215726	Muscle
0.606921171935184	0.5454749484423318	Esophagus
19.74954897386608	-10.060084442890982	Adipose
46.93503117526299	-56.593462136372445	Brain
54.723112850085926	28.259118674649486	Cells
-53.90632223595888	21.18072938167141	Testis
-11.212128463745307	14.195699577141927	Thyroid
-16.08635013022056	10.49188940370825	Nerve
24.54666018221078	-57.08475554738481	Brain
57.830017371146	-24.01840680090568	Colon
2.4329187735942743	-0.5649157604867123	Breast
-48.977429094714346	12.364559693592598	Testis
47.29369570033137	-38.900579439712445	Colon
14.311562942903514	-19.878565698369464	Brain
-6.420894912179454	-15.920169290506522	Colon
24.881166018263784	-42.46848472098549	Brain
-1.7832820710842805	-11.46576897542068	Colon
8.187181140288931	-9.030634268030777	Colon
-17.457381154924086	17.24127303200394	Thyroid
-11.375156197843403	49.118662439666934	Lung
-31.336889105669727	-6.590660906448	Brain
-8.534969113470902	-20.649873679351003	Ovary
-4.926530128760586	-6.446871649998785	Esophagus
-22.721506772238488	-39.97195263408298	Cells
15.634998105253501	-15.314591898370429	Skin
189.44869983624244	41.86431789006245	Whole
97.93774296645165	-88.04844451879364	Stomach
30.32070069617295	-60.63519540125243	Brain
-25.19485519568196	13.574453290777907	Nerve
-0.4788681093757523	-3.2151018746247657	Artery
20.274711223970833	-27.04469129248971	Ovary
72.53257074772097	-48.305070200191224	Liver
-30.957281205210663	4.980754761189475	Uterus
82.5557665970571	-80.82189616088513	Muscle
9.285133742237694	-19.814060877834727	Skin
-7.256866069900372	-6.1663918586392965	Skin
108.35642538333252	-100.01045482115262	Pancreas
-10.543701763968539	24.860370772120028	Bladder
-27.78536356433407	17.714397078222483	Nerve
271.821047244646	-68.42053013470084	Whole
92.59089105543582	-93.80044352671399	Heart
11.73905795582608	-42.0497186413564	Artery
69.64033308303159	19.72959467568697	Cells
30.277068193149738	-40.607815529757424	Brain
23.842534043148163	-36.68666675749605	Colon
1.8443693931919225	-28.597424174939466	Brain
6.186919333403782	-21.043177938994617	Skin
-4.317042663562229	-9.311763602665888	Colon
2.2988040603281936	-38.069378287477726	Artery
-2.741456529258379	-23.510650492510642	Artery
73.63312162119615	-77.17257822185663	Muscle
17.636375257957333	-44.52941862622343	Brain
5.279339399381213	-3.339636238244349	Adipose
-2.009271992745486	-26.59142384705509	Artery
