-1.1357063055038452,1.3943418264389038,Nerve - Tibial
0.6601585745811462,2.035264492034912,Adipose - Visceral (Omentum)
-0.06354060024023056,-0.042795371264219284,Muscle - Skeletal
0.3144945204257965,-1.3786358833312988,Lung
-1.2946157455444336,-1.162035346031189,Lung
-1.6565279960632324,1.896302580833435,Whole Blood
-0.09679348021745682,-0.48968130350112915,Thyroid
-1.7088069915771484,-0.0912015363574028,Muscle - Skeletal
0.19978728890419006,-0.6665046215057373,Heart - Left Ventricle
0.9969038963317871,0.060737915337085724,Adipose - Subcutaneous
2.022146224975586,-0.4884708523750305,Thyroid
-0.5956565141677856,-0.9577651619911194,Thyroid
0.39877837896347046,0.3158857524394989,Thyroid
1.2730790376663208,-0.4949466586112976,Stomach
-0.45387300848960876,0.6070032715797424,Skin - Sun Exposed (Lower leg)
0.5131379961967468,-0.2173633575439453,Skin - Not Sun Exposed (Suprapubic)
-2.555673599243164,-0.5617627501487732,Artery - Tibial
-1.0366575717926025,0.528735876083374,Breast - Mammary Tissue
0.4375360608100891,0.49819305539131165,Colon - Transverse
-1.2286146879196167,-0.8752484917640686,Whole Blood
0.8632783889770508,-0.24564975500106812,Nerve - Tibial
1.6642978191375732,0.025297533720731735,Thyroid
1.2307820320129395,-1.1450793743133545,Whole Blood
-0.5806363821029663,0.8047345876693726,Heart - Left Ventricle
2.4372129440307617,-0.9395470023155212,Uterus
0.5882440209388733,0.9244824051856995,Artery - Coronary
-0.5090470910072327,-1.5987014770507812,Spleen
-1.4693626165390015,-0.05541487783193588,Skin - Sun Exposed (Lower leg)
0.8098321557044983,-0.47585728764533997,Skin - Sun Exposed (Lower leg)
-0.7377721071243286,-1.0279608964920044,Skin - Sun Exposed (Lower leg)
-0.17427900433540344,0.9528452157974243,Heart - Atrial Appendage
-0.29078927636146545,-1.1745526790618896,Esophagus - Gastroesophageal Junction
0.2551593482494354,0.7263094782829285,Testis
1.8792916536331177,0.9910991787910461,Muscle - Skeletal
0.6931570172309875,-0.10849777609109879,Thyroid
1.9046398401260376,-1.6581463813781738,Muscle - Skeletal
-1.068463683128357,-0.8764917850494385,Heart - Left Ventricle
-0.4302758276462555,1.124285101890564,Colon - Transverse
0.6012998223304749,-0.331159770488739,Artery - Tibial
-0.4450206756591797,-0.14499790966510773,Artery - Tibial
0.8585063815116882,-0.8363553285598755,Muscle - Skeletal
-0.5882488489151001,-2.101034164428711,Lung
-0.6039465665817261,0.35853463411331177,Artery - Coronary
0.8557680249214172,-0.5166550278663635,Muscle - Skeletal
0.36552321910858154,1.387426495552063,Testis
-0.09560158103704453,-0.11595743149518967,Artery - Tibial
-0.14515814185142517,0.1854056417942047,Pituitary
0.8153699636459351,1.680048942565918,Esophagus - Muscularis
-1.0193612575531006,0.930449903011322,Muscle - Skeletal
-0.2055918574333191,0.8384402394294739,Colon - Sigmoid
-0.7815164923667908,-1.6234033107757568,Cells - Cultured fibroblasts
-1.7506135702133179,0.46360379457473755,Nerve - Tibial
0.9843029379844666,0.46366092562675476,Adrenal Gland
1.677510380744934,-0.20983551442623138,Pancreas
-1.2242964506149292,-1.5255980491638184,Cells - Cultured fibroblasts
-0.6655489206314087,-0.145500048995018,Small Intestine - Terminal Ileum
0.5014960169792175,0.28784114122390747,Colon - Transverse
-0.9429448843002319,0.10819686949253082,Adipose - Visceral (Omentum)
0.21305881440639496,1.0927605628967285,Adipose - Visceral (Omentum)
-0.7990565896034241,0.09890594333410263,Whole Blood
0.11345280706882477,-0.06591323763132095,Adipose - Subcutaneous
-0.06566523760557175,-0.21072900295257568,Muscle - Skeletal
-2.2284395694732666,-0.3912578821182251,Cells - Cultured fibroblasts
0.5103352069854736,0.10585162788629532,Cells - EBV-transformed lymphocytes
-0.4826633632183075,0.26940101385116577,Skin - Sun Exposed (Lower leg)
-0.6136436462402344,-1.2312597036361694,Adrenal Gland
-1.9207630157470703,1.3375648260116577,Artery - Aorta
0.005032311659306288,1.5590215921401978,Thyroid
0.30495521426200867,1.1680320501327515,Adrenal Gland
-0.2593577206134796,-1.4621148109436035,Lung
1.4164975881576538,-1.1786699295043945,Colon - Sigmoid
-0.31959858536720276,0.5459770560264587,Whole Blood
-0.7273504734039307,-1.8657463788986206,Adipose - Visceral (Omentum)
-1.6268830299377441,-0.12748245894908905,Skin - Sun Exposed (Lower leg)
-1.7766305208206177,-1.4984863996505737,Heart - Left Ventricle
-0.17899291217327118,-0.5179097056388855,Muscle - Skeletal
0.8776258230209351,-0.01749926432967186,Skin - Sun Exposed (Lower leg)
0.34154996275901794,1.1373258829116821,Adipose - Visceral (Omentum)
1.2892762422561646,-1.171260952949524,Cervix - Ectocervix
-1.1421476602554321,1.3147053718566895,Adipose - Subcutaneous
-1.2299913167953491,0.013155227527022362,Artery - Tibial
0.9279683232307434,0.027237385511398315,Artery - Tibial
-0.24167251586914062,0.16185297071933746,Esophagus - Mucosa
0.32775041460990906,-0.6158515810966492,Nerve - Tibial
-0.24653294682502747,0.9730702638626099,Skin - Sun Exposed (Lower leg)
0.38624975085258484,0.19620805978775024,Ovary
1.0054099559783936,1.666999340057373,Uterus
0.4788833558559418,0.20671115815639496,Lung
0.07208976149559021,0.8404445052146912,Skin - Not Sun Exposed (Suprapubic)
1.932922124862671,-0.664548933506012,Pituitary
-0.27900269627571106,-0.4593220353126526,Heart - Atrial Appendage
1.666538119316101,-0.4484840929508209,Artery - Tibial
-0.7706066966056824,-0.1913156360387802,Whole Blood
0.007542392238974571,-0.7689946889877319,Skin - Sun Exposed (Lower leg)
